TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,10,5
1,1,7
2,13,7
3,1,7
4,37,41
5,2,2
6,28,14
7,3,9
8,1,7
9,1,6
10,5,6
11,6,9
12,1,5
13,48,20
14,10,15
15,2,4
16,5,7
17,4,6
18,6,5
19,11,11
20,12,12
21,6,6
22,1,4
23,21,9
24,2,3
25,21,8
26,8,22
27,14,9
28,32,13
29,40,22
30,46,25
31,6,7
32,10,3
33,9,6
34,7,9
35,22,19
36,1,6
37,1,5
38,6,13
39,2,3
40,36,57
41,21,17
42,1,5
43,9,9
44,7,7
45,1,6
46,24,17
47,1,7
48,4,6
49,12,18
50,2,5
51,20,14
52,12,13
53,38,34
54,11,3
55,25,13
56,1,5
57,6,7
58,2,6
59,51,22
60,32,29
61,12,6
62,29,31
63,15,19
64,61,61
65,2,288
66,18,11
67,17,19
68,23,13
69,31,17
70,29,31
71,8,8
72,18,18
73,2,8
74,9,8
75,26,13
76,21,10
77,10,5
78,6,9
79,1,7
80,19,15
81,6,6
82,6,6
83,27,13
84,1,5
85,27,22
86,72,52
87,1,6
88,45,42
89,6,10
90,21,16
91,54,29
92,44,40
93,17,19
94,46,18
95,31,102
96,45,24
97,23,16
98,1,6
99,35,20
100,13,9
