TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,10,4
1,1,5
2,13,7
3,1,5
4,37,30
5,2,2
6,28,11
7,3,7
8,1,6
9,1,5
10,5,5
11,6,9
12,1,5
13,48,16
14,10,13
15,2,4
16,5,7
17,4,5
18,6,9
19,11,8
20,12,10
21,6,7
22,1,5
23,21,10
24,2,4
25,21,7
26,8,15
27,14,7
28,32,14
29,40,23
30,46,31
31,6,7
32,10,4
33,9,9
34,7,13
35,22,18
36,1,8
37,1,5
38,6,7
39,2,5
40,36,50
41,21,14
42,1,4
43,9,8
44,7,4
45,1,4
46,24,14
47,1,5
48,4,5
49,12,14
50,2,7
51,20,14
52,12,13
53,38,30
54,11,4
55,25,15
56,1,4
57,6,6
58,2,4
59,51,20
60,32,28
61,12,5
62,29,28
63,15,15
64,61,51
65,2,4
66,18,9
67,17,16
68,23,9
69,31,14
70,29,22
71,8,8
72,18,10
73,2,4
74,9,7
75,26,13
76,21,11
77,10,3
78,6,5
79,1,6
80,19,11
81,6,5
82,6,5
83,27,8
84,1,4
85,27,17
86,72,37
87,1,4
88,45,26
89,6,8
90,21,12
91,54,25
92,44,27
93,17,16
94,46,15
95,31,79
96,45,17
97,23,14
98,1,3
99,35,16
100,13,5
