TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,6,1
1,2,3
2,4,4
3,50,11
4,5,0
5,1,0
6,1,1
7,2,1
8,1,0
9,2,2
10,56,24
11,11,3
12,2,1
13,45,17
14,5,1
15,29,8
16,11,5
17,3,3
18,11,1
19,2,2
20,2,1
21,8,4
22,2,1
23,1,2
24,1,0
25,1,0
26,81,53
27,1,2
28,2,2
29,9,3
30,2,1
31,1,0
32,8,3
33,2,5
34,1,1
35,8,3
36,2,2
37,2,2
38,1,1
39,2,2
40,1,1
41,2,1
42,2,2
43,4,0
44,13,1
45,2,2
46,10,5
47,28,19
48,35,3
49,2,1
50,6,0
51,1,1
52,3,0
53,77,42
54,1,2
55,19,5
56,2,4
57,1,0
58,13,6
59,52,21
60,1,1
61,1,0
62,2,1
63,7,1
64,2,1
65,11,2
66,2,1
67,6,3
68,8,2
69,39,3
70,1,1
71,24,13
72,29,15
73,35,8
74,16,120
75,24,9
76,79,39
77,29,23
78,2,2
79,12,5
80,2,2
81,1,2
82,2,2
83,32,10
84,59,5
85,9,1
86,2,1
87,1,1
88,1,1
89,61,224
90,2,1
91,2,2
92,1,2
93,1,2
94,6,2
95,25,8
96,15,5
97,2,2
98,3,3
99,1,1
100,2,0
