TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,2,1
1,1,1
2,1,0
3,9,2
4,6,1
5,1,0
6,19,3
7,1,1
8,17,2
9,2,1
10,24,10
11,19,3
12,2,1
13,36,7
14,91,48
15,237,335
16,122,62
17,166,126
18,78,55
19,58,25
20,48,15
21,108,73
22,18,2
23,72,9
24,1,2
25,29,36
26,27,11
27,5,3
28,2,1
29,49,22
30,2,2
31,18,5
32,2,1
33,1,0
34,1,1
35,1,1
36,259,652
37,1,1
38,1,1
39,4,2
40,3,2
41,9,2
42,4,2
43,3,10
44,48,19
45,23,24
46,72,38
47,10,19
48,16,22
49,8,15
50,1,1
51,56,33
52,14,13
53,63,33
54,51,28
55,71,36
56,78,38
57,18,14
58,39,15
59,8,17
60,3,2
61,1,1
62,1,2
63,8,2
64,17,5
65,1,1
66,1,3
67,7,3
68,1,1
69,1,0
70,1,1
71,8,4
72,3,1
73,429,885
74,6,4
75,48,13
76,9,1
77,2,1
78,1,1
79,35,8
80,30,7
81,7,1
82,1,1
83,3,0
84,10,3
85,1,0
86,1,1
87,9,5
88,4,2
89,1,0
90,1,1
91,2,0
92,3,1
93,1,0
94,2,1
95,1,1
96,44,3
97,2,1
98,10,2
99,15,5
100,1,1
