TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,0,1
2,1,1
3,0,0
4,0,1
5,0,0
6,0,1
7,0,1
8,0,0
9,0,0
10,0,4
11,0,1
12,0,0
13,0,2
14,0,26
15,0,137
16,0,33
17,150,179
18,0,25
19,0,13
20,0,9
21,0,34
22,0,0
23,0,3
24,0,0
25,0,4
26,0,4
27,0,0
28,0,1
29,0,8
30,0,0
31,0,2
32,0,0
33,0,0
34,0,1
35,1,1
36,0,156
37,0,0
38,1,1
39,0,2
40,0,0
41,2,1
42,0,1
43,0,7
44,0,9
45,0,12
46,0,16
47,0,11
48,0,12
49,0,13
50,0,0
51,0,10
52,0,6
53,0,9
54,0,9
55,0,16
56,0,18
57,0,10
58,0,7
59,8,16
60,0,0
61,0,0
62,0,1
63,0,1
64,39,4
65,0,0
66,2,1
67,7,4
68,0,1
69,0,0
70,1,1
71,0,1
72,0,1
73,435,949
74,0,2
75,0,8
76,9,3
77,0,1
78,0,1
79,0,3
80,0,4
81,0,1
82,0,0
83,0,1
84,0,3
85,0,1
86,0,0
87,0,1
88,0,0
89,0,1
90,1,0
91,2,1
92,0,0
93,0,1
94,0,0
95,0,0
96,0,2
97,0,0
98,0,2
99,0,2
100,0,1
