TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,79,13
1,92,24
2,65,24
3,56,25
4,32,10
5,51,23
6,80,30
7,44,19
8,86,42
9,41,22
10,40,6
11,46,16
12,34,18
13,46,19
14,39,15
15,79,15
16,79,14
17,92,22
18,65,19
19,56,26
20,32,10
21,51,21
22,80,31
23,44,15
24,86,36
25,41,24
26,40,6
27,46,13
28,34,16
29,46,21
30,39,12
31,79,14
32,79,14
33,92,24
34,65,25
35,56,23
36,32,13
37,51,22
38,80,31
39,44,16
40,86,41
41,41,24
42,40,6
43,46,13
44,34,16
45,46,20
46,39,14
47,79,11
48,79,11
49,92,24
50,65,25
51,56,38
52,32,25
53,51,25
54,80,38
55,44,19
56,86,42
57,41,18
58,40,7
59,46,14
60,34,11
61,46,14
62,39,11
63,79,13
64,79,12
65,92,23
66,65,22
67,56,23
68,32,14
69,51,24
70,80,36
71,44,19
72,86,46
73,41,26
74,40,7
75,46,15
76,34,17
77,46,20
78,39,12
79,79,15
80,79,13
81,92,25
82,65,22
83,56,24
84,32,14
85,51,27
86,80,35
87,44,17
88,86,42
89,41,19
90,40,7
91,46,16
92,34,17
93,46,20
94,39,13
95,79,13
96,0,6
97,92,24
98,65,22
99,56,24
