TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,2,0
1,1,2
2,1,0
3,9,1
4,6,1
5,1,1
6,19,1
7,1,0
8,17,1
9,2,0
10,24,6
11,19,1
12,2,0
13,36,4
14,91,28
15,237,209
16,122,38
17,166,87
18,78,29
19,58,15
20,48,7
21,108,45
22,18,1
23,72,6
24,1,1
25,29,21
26,27,7
27,5,1
28,2,1
29,49,12
30,2,0
31,18,5
32,2,0
33,1,1
34,1,0
35,1,1
36,259,350
37,1,1
38,1,0
39,4,2
40,3,1
41,9,0
42,4,1
43,3,5
44,48,13
45,23,11
46,72,21
47,10,11
48,16,12
49,8,10
50,1,0
51,56,15
52,14,5
53,63,17
54,51,14
55,71,20
56,78,25
57,18,7
58,39,9
59,8,10
60,3,1
61,1,0
62,1,1
63,8,1
64,17,3
65,1,1
66,1,0
67,7,3
68,1,1
69,1,0
70,1,0
71,8,2
72,3,1
73,429,589
74,6,2
75,48,13
76,9,1
77,2,1
78,1,1
79,35,7
80,30,7
81,7,2
82,1,0
83,3,1
84,10,2
85,1,1
86,1,1
87,9,6
88,4,2
89,1,1
90,1,0
91,2,1
92,3,0
93,1,1
94,2,0
95,1,1
96,44,4
97,2,1
98,10,2
99,15,5
100,1,1
