TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,0
1,0,0
2,0,1
3,0,0
4,0,1
5,0,0
6,0,1
7,0,0
8,0,1
9,0,0
10,0,1
11,0,0
12,0,1
13,0,0
14,0,0
15,0,0
16,0,1
17,0,0
18,0,1
19,0,0
20,0,1
21,0,1
22,0,0
23,0,1
24,0,0
25,0,1
26,0,1
27,0,0
28,0,0
29,0,1
30,0,0
31,0,1
32,0,0
33,0,1
34,3,1
35,0,0
36,0,1
37,0,0
38,0,2
39,0,0
40,0,0
41,0,0
42,0,1
43,0,0
44,0,1
45,0,0
46,0,0
47,0,2
48,0,2
49,0,2
50,0,0
51,0,0
52,0,0
53,0,0
54,0,2
55,0,0
56,0,2
57,0,0
58,0,1
59,0,1
60,0,0
61,0,0
62,0,1
63,0,7
64,0,2
65,0,0
66,0,0
67,0,0
68,9,1
69,0,0
70,0,1
71,0,0
72,0,1
73,0,2
74,0,1
75,0,0
76,0,0
77,0,0
78,0,0
79,9,0
80,0,1
81,0,1
