,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
10,10,0,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2
11,11,0,7,0,4,0,3,0,4,0,3,0,3,0,2,0,2,0,4,0,2,0,3,0,4,0,4,0,2,0,3,0,2,0,3,0,2,0,2
12,12,1,1452,1,4,1,3,1,5,1,2,1,2,1,2,1,4,1,4,1,4,1,800,1,3,1,4,1,2,1,4,1,3,1,4,1,4,1,3
13,13,0,7,0,3,0,1,0,2,0,2,0,1,0,2,0,1,0,2,0,1,0,4,0,1,0,2,0,2,0,2,0,1,0,2,0,2,0,1
14,14,0,16,0,6,0,5,0,7,0,5,0,5,0,4,0,5,0,7,0,6,0,9,0,6,0,6,0,4,0,6,0,5,0,4,0,4,0,4
15,15,0,5,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,0,4,0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,1
16,16,1,1302,11,4,11,3,11,3,11,2,11,2,11,3,11,2,11,6,11,3,11,5,11,3,11,6,11,3,11,4,11,3,11,3,11,2,11,3
17,17,0,6,0,2,0,1,0,2,0,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,0,1,0,2,0,1,0,1,0,2,0,1,0,1
18,18,0,17,0,4,0,3,0,3,0,3,0,2,0,2,0,3,0,5,0,2,0,4,0,3,0,6,0,2,0,3,0,3,0,2,0,2,0,2
19,19,0,10,0,2,0,3,0,2,0,2,0,2,0,2,0,1,0,4,0,3,0,3,0,2,0,3,0,1,0,4,0,2,0,2,0,3,0,2
20,20,0,17,0,3,0,3,0,5,0,3,0,3,0,3,0,3,0,5,0,2,0,4,0,4,0,5,0,3,0,4,0,3,0,4,0,3,0,2
21,21,1,1281,7,3,7,2,7,3,7,2,7,2,7,2,7,3,7,6,7,4,7,2,7,2,7,5,7,2,7,3,7,2,7,3,7,2,7,3
22,22,0,8,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,2,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2
23,23,0,11,0,2,0,1,0,3,0,1,0,1,0,1,0,1,0,3,0,2,0,1,0,2,0,2,0,2,0,1,0,2,0,1,0,2,0,1
24,24,1,631,6,2,6,1,6,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,5,1,4,1,5
25,25,0,10,0,2,0,2,0,3,0,1,0,2,0,1,0,1,0,2,0,1,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,1
26,26,5,1242,30,5,30,3,30,6,30,7,30,6,30,7,30,11,30,14,30,19,30,12,30,7,30,6,30,11,30,16,30,14,16,32,16,28,16,85
27,27,0,10,0,2,0,1,0,3,0,2,0,1,0,1,0,1,0,2,0,3,0,1,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,2
28,28,0,25,0,5,0,4,0,5,0,3,0,3,0,3,0,4,0,5,0,3,0,7,0,6,0,4,0,3,0,4,0,4,0,4,0,3,0,3
29,29,0,39,0,9,0,5,0,8,0,6,0,6,0,5,0,5,0,10,0,6,0,11,0,9,0,6,0,6,0,6,0,5,0,5,0,5,0,6
30,30,0,21,0,4,0,3,0,4,0,2,0,2,0,3,0,2,0,3,0,2,0,5,0,4,0,2,0,2,0,2,0,2,0,3,0,3,0,2
31,31,0,17,0,3,0,2,0,3,0,2,0,1,0,1,0,2,0,3,0,2,0,2,0,3,0,2,0,2,0,2,0,2,0,2,0,1,0,2
32,32,0,10,0,192,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,2,0,1,0,1,0,1,0,1
33,33,3,1481,7,4,7,3,7,6,7,4,7,4,7,3,7,3,7,5,7,4,7,5,7,5,7,5,7,3,7,5,7,4,7,4,7,3,7,3
34,34,0,34,0,5,0,5,0,6,0,4,0,3,0,4,0,4,0,4,0,5,0,6,0,7,0,112,0,4,0,6,0,4,0,4,0,5,0,4
35,35,0,31,0,5,0,4,0,5,0,4,0,3,0,3,0,4,0,6,0,3,0,4,0,6,0,4,0,3,0,3,0,3,0,3,0,3,0,3
36,36,0,14,0,2,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,2,0,1,0,2,0,1,0,1
37,37,0,14,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1
38,38,0,40,0,5,0,4,0,6,0,4,0,4,0,3,0,3,0,4,0,5,0,6,0,6,0,5,0,4,0,5,0,84,0,4,0,169,0,4
39,39,0,10,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
40,40,0,64,0,9,0,7,0,11,0,7,0,6,0,7,0,6,0,11,0,11,0,9,0,8,0,8,0,7,0,173,0,8,0,7,0,7,0,6
41,41,3,1982,14,6,14,5,14,7,14,8,14,8,14,8,14,10,14,17,14,11,14,7,14,8,14,6,14,44,14,11,14,12,14,11,14,13,14,11
42,42,0,18,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,0,0,0,1,0,1,0,2,0,1,0,1,0,1
43,43,0,29,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,4,0,3,0,3,0,3,0,4,0,2,0,3,0,5,0,2,0,3,0,2
44,44,1,1178,14,4,14,2,14,5,8,3,8,3,8,3,8,6,8,14,8,12,14,4,14,4,14,4,2,4,2,6,2,4,1,8,1,8,1,7
45,45,0,24,0,1,0,2,0,2,0,1,0,1,0,0,0,1,0,7,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1
46,46,0,28,0,2,0,2,0,3,0,2,0,2,0,2,0,2,0,8,0,4,0,3,0,3,0,2,0,2,0,3,0,3,0,2,0,2,0,2
47,47,0,11,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1
48,48,0,21,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,7,0,1,0,2,0,2,0,1,0,2,0,3,0,2,0,1,0,1,0,1
49,49,0,52,0,6,0,4,0,5,0,3,0,4,0,3,0,4,0,9,0,8,0,6,0,6,0,5,0,4,0,6,0,4,0,4,0,5,0,4
50,50,0,18,0,1,0,1,0,2,0,2,0,0,0,1,0,1,0,5,0,2,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,0
51,51,0,33,0,3,0,4,0,3,0,4,0,3,0,2,0,2,0,8,0,5,0,3,0,4,0,2,0,2,0,4,0,2,0,4,0,2,0,3
52,52,4,2280,21,9,21,7,21,10,21,18,21,10,21,11,21,15,21,41,21,18,21,9,21,12,21,10,21,13,21,14,21,13,21,16,21,18,21,16
53,53,0,63,0,7,0,5,0,7,0,8,0,4,0,5,0,4,0,15,0,5,0,7,0,8,0,6,0,4,0,10,0,6,0,5,0,5,0,4
54,54,0,20,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,3,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,2
55,55,0,66,0,6,0,6,0,6,0,7,0,5,0,4,0,5,0,14,0,8,0,5,0,7,0,6,0,5,0,8,0,5,0,4,0,5,0,4
56,56,0,25,0,2,0,1,0,2,0,1,0,1,0,2,0,1,0,3,0,3,0,2,0,2,0,1,0,1,0,2,0,2,0,2,0,2,0,1
57,57,0,36,0,3,0,2,0,3,0,3,0,2,0,2,0,2,0,3,0,2,0,3,0,4,0,2,0,2,0,3,0,2,0,2,0,2,0,2
58,58,0,20,0,1,0,1,0,1,0,1,0,209,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,1,0,1
59,59,0,38,0,3,0,3,0,3,0,2,0,3,0,2,0,2,0,4,0,2,0,2,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2
60,60,0,73,0,6,0,5,0,8,0,6,0,6,0,5,0,5,0,10,0,7,0,7,0,9,0,5,0,5,0,8,0,6,0,5,0,6,0,5
61,61,0,26,0,2,0,1,0,3,0,1,0,1,0,1,0,1,0,3,0,1,0,2,0,3,0,2,0,1,0,2,0,2,0,2,0,1,0,1
62,62,0,144,0,12,0,11,0,15,0,14,0,14,0,10,0,11,0,17,0,11,0,13,0,17,0,12,0,9,0,16,0,11,0,10,0,11,0,10
63,63,0,33,0,1,0,2,0,2,0,2,0,2,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0,2,0,2,0,2,0,2,0,1
64,64,0,194,0,16,0,13,0,17,0,14,0,15,0,12,0,12,0,25,0,15,0,16,0,20,0,16,0,12,0,17,0,14,0,14,0,15,0,13
65,65,2,835,4,2,4,3,4,3,4,2,4,4,4,3,4,4,4,9,4,4,4,4,4,5,4,3,2,2,2,3,2,3,2,12,2,13,2,13
66,66,0,47,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,4,0,2,0,2,0,4,0,3,0,2,0,2,0,3,0,2,0,3,0,2
67,67,0,55,0,4,0,4,0,4,0,2,0,3,0,2,0,2,0,4,0,4,0,3,0,5,0,3,0,3,0,4,0,2,0,2,0,3,0,2
68,68,0,37,0,2,0,1,0,2,0,2,0,1,0,2,0,2,0,2,0,1,0,2,0,3,0,1,0,1,0,1,0,2,0,2,0,1,0,2
69,69,0,44,0,2,0,2,0,2,0,1,0,2,0,2,0,1,0,6,0,2,0,2,0,3,0,2,0,2,0,4,0,3,0,2,0,2,0,1
70,70,0,38,0,2,0,2,0,2,0,3,0,2,0,1,0,2,0,4,0,2,0,2,0,3,0,2,0,1,0,2,0,2,0,1,0,2,0,2
71,71,0,61,0,3,0,3,0,5,0,3,0,4,0,3,0,3,0,10,0,2,0,4,0,6,0,4,0,3,0,5,0,3,0,3,0,3,0,3
72,72,0,84,0,5,0,4,0,6,0,5,0,7,0,4,0,4,0,20,0,5,0,5,0,7,0,6,0,4,0,5,0,5,0,5,0,5,0,4
73,73,0,42,0,2,0,2,0,2,0,1,0,3,0,2,0,2,0,5,0,2,0,2,0,3,0,2,0,2,0,2,0,2,0,2,0,1,0,2
74,74,0,63,0,4,0,3,0,4,0,3,0,5,0,2,0,2,0,12,0,4,0,4,0,7,0,4,0,2,0,3,0,3,0,2,0,3,0,3
75,75,0,63,0,2,0,3,0,3,0,3,0,2,0,3,0,3,0,6,0,3,0,4,0,3,0,3,0,2,0,5,0,3,0,3,0,3,0,2
76,76,3,1467,21,6,21,3,21,4,3,3,3,4,3,3,3,4,3,32,3,6,21,5,21,5,21,5,3,4,3,5,3,5,3,5,3,5,3,5
77,77,2,698,36,1,36,2,36,2,36,2,36,2,36,3,36,2,36,6,36,3,36,3,36,3,36,3,36,2,36,2,36,2,2,56,2,55,2,53
78,78,0,56,0,3,0,2,0,3,0,3,0,3,0,2,0,2,0,6,0,6,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2
79,79,1,1509,13,4,13,4,13,4,13,4,13,5,13,5,13,5,13,16,13,7,13,5,13,6,13,5,13,5,13,6,13,6,13,6,13,7,13,6
80,80,0,110,0,6,0,5,0,7,0,6,0,6,0,5,0,5,0,11,0,7,0,6,0,10,0,6,0,5,0,9,0,5,0,5,0,5,0,5
81,81,1,1343,1,3,1,3,1,3,1,5,1,5,1,40,1,6,1,10,1,7,1,5,1,4,1,3,1,6,1,8,1,7,1,7,1,6,1,6
82,82,4,1201,10,2,10,3,10,3,10,5,10,6,10,6,5,8,5,11,5,10,10,6,10,6,10,4,10,10,10,14,10,12,5,12,5,12,5,12
83,83,1,1491,16,5,16,4,16,5,10,6,10,7,10,8,12,4,12,7,12,6,16,7,16,6,16,5,10,6,10,9,10,7,12,8,12,8,12,7
84,84,0,45,0,2,0,1,0,2,0,2,0,2,0,2,0,2,0,3,0,1,0,2,0,3,0,2,0,2,0,2,0,1,0,1,0,2,0,1
85,85,0,116,0,6,0,5,0,7,0,5,0,6,0,5,0,5,0,12,0,913,0,9,0,9,0,5,0,4,0,8,0,7,0,6,0,5,0,5
86,86,0,145,0,8,0,7,0,8,0,7,0,8,0,7,0,6,0,15,0,10,0,14,0,11,0,8,0,6,0,13,0,6,0,6,0,6,0,6
87,87,0,893,0,4,0,3,0,5,0,3,0,4,0,3,0,3,0,10,0,3,0,5,0,5,0,3,0,3,0,5,0,3,0,3,0,3,0,3
88,88,0,178,0,8,0,8,0,9,0,8,0,11,0,9,0,7,0,22,0,13,0,14,0,12,0,9,0,7,0,10,0,11,0,8,0,8,0,8
89,89,8,1944,15,5,15,5,15,7,15,9,15,9,15,8,15,12,15,21,15,19,15,9,15,7,15,6,15,7,15,10,15,8,15,12,15,12,15,11
90,90,0,101,0,4,0,4,0,5,0,4,0,5,0,4,0,4,0,9,0,4,0,7,0,6,0,4,0,4,0,8,0,5,0,5,0,5,0,4
91,91,0,90,0,5,0,3,0,4,0,3,0,2,0,3,0,3,0,7,0,6,0,5,0,4,0,5,0,3,0,3,0,3,0,2,0,2,0,3
92,92,0,240,0,11,0,10,0,13,0,11,0,14,0,10,0,10,0,19,0,14,0,16,0,15,0,11,0,9,0,13,0,12,0,11,0,11,0,9
93,93,5,3289,9,10,9,9,9,12,5,62,5,64,5,58,5,118,5,490,5,152,9,18,9,10,9,10,5,52,5,72,5,65,5,208,5,122,5,148
94,94,0,39,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0,85,0,1,0,1,0,1,0,1,0,1,0,1,0,1
95,95,0,170,0,7,0,6,0,9,0,7,0,6,0,7,0,6,0,9,0,7,0,12,0,10,0,7,0,6,0,8,0,8,0,7,0,6,0,6
96,96,0,73,0,2,0,2,0,4,0,1,0,2,0,1,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,3,0,2,0,2,0,3,0,2
97,97,0,129,0,5,0,5,0,6,0,5,0,6,0,5,0,5,0,7,0,5,0,8,0,6,0,5,0,4,0,5,0,5,0,5,0,5,0,5
98,98,0,61,0,2,0,2,0,2,0,1,0,1,0,1,0,1,0,2,0,2,0,3,0,1,0,2,0,2,0,2,0,2,0,1,0,1,0,1
99,99,0,114,0,4,0,3,0,4,0,4,0,4,0,4,0,4,0,4,0,3,0,5,0,5,0,4,0,3,0,4,0,4,0,4,0,3,0,4
100,100,0,85,0,4,0,3,0,3,0,2,0,3,0,2,0,2,0,3,0,3,0,4,0,3,0,2,0,2,0,3,0,3,0,3,0,2,0,3
