,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
34,34,1.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,35,0.0,,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,4,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2
36,36,0.0,,0,106,0,139,0,110,0,138,0,97,0,97,0,95,0,117,0,105,0,156,0,154,0,109,0,93,0,141,0,107,0,114,0,92,0,94
37,37,1.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,0.0,,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2
39,39,0.0,,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
40,40,2.0,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41,41,0.0,,2,1,2,1,2,1,2,4,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,3,2,5,2,2,2,2,2,3
42,42,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
43,43,0.0,,0,5,0,5,0,6,0,9,0,4,0,5,0,5,0,6,0,6,0,7,0,8,0,5,0,5,0,7,0,5,0,5,0,6,0,5
44,44,0.0,,0,7,0,7,0,5,0,8,0,5,0,5,0,5,0,7,0,4,0,9,0,9,0,5,0,5,0,6,0,6,0,6,0,4,0,5
45,45,0.0,,0,7,0,8,0,8,0,11,0,8,0,7,0,6,0,7,0,8,0,12,0,13,0,9,0,7,0,13,0,8,0,8,0,7,0,7
46,46,0.0,,0,10,0,11,0,12,0,15,0,9,0,9,0,9,0,10,0,10,0,16,0,14,0,10,0,9,0,13,0,11,0,10,0,10,0,9
47,47,0.0,,0,8,0,9,0,9,0,9,0,8,0,7,0,7,0,7,0,8,0,11,0,12,0,8,0,7,0,9,0,8,0,9,0,7,0,7
48,48,0.0,,0,10,0,9,0,11,0,12,0,9,0,9,0,10,0,10,0,9,0,12,0,17,0,10,0,8,0,16,0,11,0,10,0,10,0,9
49,49,0.0,,0,7,0,8,0,9,0,9,0,7,0,8,0,7,0,8,0,9,0,13,0,12,0,8,0,7,0,14,0,8,0,9,0,7,0,8
50,50,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51,0.0,,0,9,0,8,0,9,0,9,0,8,0,8,0,8,0,7,0,8,0,10,0,15,0,9,0,8,0,11,0,9,0,8,0,7,0,8
52,52,0.0,,0,4,0,5,0,4,0,5,0,4,0,3,0,3,0,3,0,4,0,6,0,4,0,4,0,4,0,4,0,4,0,4,0,3,0,4
53,53,0.0,,0,7,0,7,0,8,0,9,0,7,0,8,0,8,0,7,0,7,0,9,0,12,0,8,0,7,0,14,0,9,0,9,0,8,0,8
54,54,0.0,,0,6,0,7,0,8,0,7,0,6,0,6,0,6,0,6,0,7,0,9,0,9,0,7,0,5,0,11,0,6,0,6,0,5,0,6
55,55,0.0,,0,10,0,9,0,11,0,12,0,11,0,9,0,9,0,9,0,9,0,16,0,18,0,44,0,10,0,15,0,11,0,10,0,9,0,8
56,56,0.0,,0,11,0,13,0,13,0,15,0,13,0,12,0,11,0,10,0,12,0,18,0,25,0,13,0,10,0,19,0,14,0,15,0,11,0,12
57,57,0.0,,0,7,0,6,0,7,0,8,0,6,0,6,0,6,0,6,0,6,0,10,0,9,0,7,0,6,0,10,0,5,0,5,0,6,0,5
58,58,6.0,,0,4,0,4,0,5,0,4,0,4,0,4,0,5,0,4,0,4,0,7,0,8,0,5,0,4,0,7,0,5,0,5,0,4,0,5
59,59,0.0,,8,10,8,10,8,11,10,14,10,12,10,13,10,12,10,11,10,13,8,16,8,16,8,10,10,12,10,16,10,14,10,19,10,12,10,11
60,60,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,61,0.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
62,62,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,63,10.0,,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,2,0,1,0,1,0,1,0,0
64,64,0.0,,39,3,39,3,39,3,35,3,35,4,35,3,35,3,35,3,35,4,39,4,39,4,39,3,35,3,35,5,35,3,35,3,35,2,35,4
65,65,1.0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
66,66,3.0,,2,1,2,0,2,0,1,2,1,1,1,1,1,2,1,2,1,3,2,1,2,2,2,0,1,1,1,2,1,1,1,2,1,2,1,2
67,67,0.0,,7,2,7,4,7,3,5,2,5,1,5,1,5,2,5,1,5,2,7,4,7,6,7,2,5,1,5,3,5,1,5,2,5,1,5,2
68,68,0.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
69,69,1.0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
70,70,0.0,,1,0,1,1,1,1,1,2,1,0,1,0,1,2,1,2,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,1
71,71,0.0,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0
72,72,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
73,73,,,435,658,435,648,435,673,435,7027,435,6392,435,5963,429,3191,429,3092,429,3857,435,949,435,964,435,616,435,5545,435,7012,435,6911,429,6536,429,6145,429,6394
74,74,,,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1
75,75,,,0,6,0,5,0,8,0,7,0,5,0,7,0,5,0,5,0,6,0,8,0,9,0,5,0,6,0,6,0,6,0,5,0,6,0,5
76,76,,,9,1,9,2,9,2,6,2,6,1,6,2,6,2,6,2,6,2,9,3,9,2,9,2,6,2,6,1,6,2,6,2,6,2,6,2
77,77,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1
78,78,,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
79,79,,,0,4,0,3,0,5,0,3,0,3,0,4,0,3,0,3,0,3,0,3,0,4,0,3,0,3,0,4,0,3,0,3,0,3,0,3
80,80,,,0,4,0,3,0,5,0,3,0,3,0,2,0,3,0,3,0,4,0,4,0,4,0,3,0,3,0,3,0,3,0,2,0,3,0,3
81,81,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
82,82,,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83,83,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
84,84,,,0,2,0,1,0,2,0,2,0,1,0,2,0,1,0,1,0,2,0,3,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1
85,85,,,0,34,0,1,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
86,86,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,87,,,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
88,88,,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,89,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
90,90,,,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,3,1,3,1,0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2
91,91,,,2,1,2,0,2,0,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,3
92,92,,,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,93,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94,94,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
95,95,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
96,96,,,0,2,0,1,0,2,0,3,0,2,0,2,0,2,0,1,0,2,0,2,0,2,0,1,0,3,0,1,0,1,0,2,0,2,0,1
97,97,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,,,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,0,0,1,0,2,0,2,0,1,0,1,0,2,0,1,0,0,0,1,0,1
99,99,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1
100,100,,,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
