,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
29,29,0,24,0,4,0,3,0,5,0,17,0,3,0,3,0,4,0,4,0,5,0,6,0,6,0,3,0,4,0,3,0,5,0,5,0,4,0,3
30,30,0,17,0,2,0,3,0,4,0,4,0,3,0,2,0,2,0,3,0,3,0,9,0,4,0,2,0,2,0,3,0,3,0,3,0,2,0,3
31,31,0,26,0,4,0,3,0,3,0,4,0,2,0,3,0,10,0,3,0,3,0,5,0,5,0,3,0,2,0,2,0,2,0,3,0,2,0,3
32,32,0,27,0,3,0,3,0,4,0,3,0,2,0,3,0,3,0,2,0,3,0,7,0,6,0,2,0,3,0,3,0,2,0,3,0,3,0,2
33,33,0,2,0,4,0,6,0,6,0,5,0,4,0,4,0,4,0,4,0,6,0,10,0,8,0,4,0,4,0,4,0,4,0,6,0,4,0,4
34,34,0,5,0,4,0,5,0,6,0,6,0,5,0,4,0,4,0,4,0,5,0,9,0,8,0,4,0,4,0,4,0,4,0,5,0,4,0,4
35,35,0,6,0,5,0,5,0,6,0,5,0,4,0,4,0,4,0,5,0,6,0,11,0,12,0,4,0,4,0,5,0,5,0,5,0,3,0,4
36,36,0,117,0,3,0,3,0,4,0,3,0,2,0,3,0,4,0,2,0,3,0,5,0,5,0,3,0,2,0,3,0,2,0,4,0,3,0,2
37,37,0,10,0,4,0,4,0,5,0,5,0,4,0,5,0,4,0,4,0,5,0,9,0,7,0,4,0,4,0,4,0,4,0,5,0,4,0,4
38,38,0,34,0,4,0,4,0,6,0,5,0,4,0,4,0,4,0,5,0,5,0,8,0,8,0,3,0,4,0,4,0,3,0,4,0,3,0,4
39,39,0,10,0,2,0,11,0,3,0,3,0,3,0,3,0,2,0,4,0,3,0,6,0,7,0,3,0,3,0,3,0,3,0,4,0,3,0,2
40,40,0,24,0,9,0,7,0,8,0,8,0,6,0,7,0,7,0,6,0,8,0,12,0,14,0,7,0,7,0,7,0,6,0,8,0,6,0,6
41,41,0,17,0,4,0,4,0,5,0,5,0,4,0,3,0,4,0,3,0,4,0,10,0,19,0,4,0,3,0,4,0,4,0,4,0,4,0,4
42,42,0,39,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1
43,43,0,21,0,4,0,4,0,5,0,5,0,4,0,3,0,3,0,5,0,4,0,8,0,10,0,3,0,5,0,3,0,4,0,5,0,5,0,3
44,44,0,19,0,4,0,3,0,5,0,5,0,3,0,5,0,4,0,3,0,5,0,9,0,7,0,5,0,3,0,4,0,3,0,4,0,3,0,4
45,45,0,21,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,3,0,4,0,8,0,4,0,5,0,4,0,4,0,3,0,5,0,3,0,4
46,46,0,18,0,2,0,3,0,4,0,3,0,2,0,2,0,2,0,2,0,3,0,7,0,4,0,3,0,2,0,2,0,2,0,2,0,2,0,2
47,47,0,26,0,2,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,6,0,3,0,3,0,2,0,3,0,3,0,3,0,2,0,2
48,48,0,30,0,3,0,2,0,4,0,3,0,2,0,2,0,2,0,3,0,3,0,6,0,5,0,3,0,3,0,2,0,3,0,4,0,3,0,3
49,49,0,3,0,5,0,5,0,6,0,6,0,5,0,5,0,4,0,4,0,5,0,8,0,7,0,4,0,4,0,4,0,4,0,5,0,4,0,4
