,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
10,10,3,3,5,0,5,0,5,0,3,0,3,0,3,0,3,1,3,0,3,0,5,1,5,1,5,1,3,1,3,1,3,1,3,1,3,0,3,1
11,11,2,2,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
12,12,5,4,11,1,11,1,11,1,7,1,7,1,7,1,7,1,7,1,7,1,11,0,11,1,11,0,7,1,7,2,7,1,7,1,7,1,7,1
13,13,2,1,2,0,2,0,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,0,2,0,2,0,2,0,2,0,2,0
14,14,3,3,3,0,3,1,3,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,0,3,0,3,0,3,0,3,1,3,1,3,0
15,15,4,2,6,0,6,0,6,0,4,1,4,0,4,0,4,0,4,0,4,0,6,1,6,1,6,1,4,1,4,0,4,1,4,1,4,0,4,1
16,16,2,2,8,2,8,1,8,1,2,0,2,1,2,1,2,1,2,1,2,1,8,2,8,2,8,1,2,0,2,1,2,0,2,0,2,1,2,0
17,17,5,4,11,1,11,0,11,1,7,1,7,0,7,1,9,1,9,1,9,1,11,1,11,2,11,0,7,1,7,1,7,1,9,1,9,1,9,1
18,18,5,3,5,1,5,2,5,2,5,2,5,2,5,3,5,2,5,1,5,3,5,3,5,4,5,2,5,2,5,1,5,2,5,2,5,1,5,2
19,19,3,3,5,0,5,0,5,0,3,0,3,0,3,0,5,0,5,1,5,0,5,1,5,0,5,1,3,1,3,1,3,0,5,1,5,1,5,0
20,20,6,3,6,1,6,2,6,1,6,2,6,1,6,1,6,1,6,1,6,2,6,3,6,2,6,2,6,1,6,1,6,1,6,1,6,1,6,2
21,21,2,2,7,0,7,0,7,0,7,2,7,1,7,1,2,1,2,0,2,0,7,0,7,1,7,1,7,0,7,0,7,1,2,1,2,0,2,0
22,22,3,4,4,0,4,0,4,1,4,0,4,0,4,0,4,0,4,1,4,2,4,1,4,1,4,0,4,1,4,1,4,0,4,1,4,1,4,0
23,23,3,3,7,1,7,1,7,0,3,1,3,1,3,1,3,1,3,1,3,1,7,1,7,1,7,1,3,0,3,0,3,1,3,2,3,1,3,2
24,24,7,4,8,1,8,0,8,1,7,2,7,1,7,1,7,2,7,2,7,2,8,2,8,1,8,1,7,2,7,2,7,1,7,1,7,2,7,2
25,25,6,6,6,1,6,1,6,2,6,2,6,1,6,2,6,1,6,1,6,3,6,2,6,3,6,2,6,1,6,1,6,2,6,2,6,1,6,1
26,26,5,3,5,0,5,1,5,1,5,1,5,1,5,0,5,1,5,1,5,1,5,2,5,1,5,1,5,0,5,1,5,0,5,1,5,1,5,1
27,27,2,3,7,1,7,0,7,0,3,1,3,1,3,1,3,0,3,1,3,1,7,0,7,1,7,1,3,1,3,0,3,1,3,1,3,1,3,1
28,28,3,1,8,0,8,1,8,0,8,0,8,1,8,0,8,1,8,0,8,1,8,1,8,1,8,0,8,0,8,1,8,0,8,0,8,0,8,0
29,29,3,3,7,0,7,0,7,0,3,1,3,0,3,0,3,0,3,1,3,0,7,1,7,1,7,1,3,1,3,0,3,1,3,1,3,0,3,0
30,30,2,1,4,0,4,0,4,0,4,0,4,0,4,1,3,1,3,0,3,1,4,1,4,0,4,0,4,0,4,0,4,0,3,0,3,1,3,1
31,31,4,3,4,2,4,1,4,1,4,1,4,1,4,0,4,0,4,1,4,1,4,1,4,2,4,1,4,1,4,2,4,0,4,1,4,0,4,0
32,32,5,5,7,1,7,1,7,1,5,2,5,1,5,1,5,1,5,1,5,1,7,3,7,2,7,1,5,1,5,1,5,1,5,1,5,1,5,1
33,33,4,4,12,1,12,1,12,2,10,0,10,1,10,2,4,2,4,1,4,2,12,2,12,2,12,1,10,1,10,3,10,2,4,2,4,2,4,1
34,34,3,2,3,0,3,1,3,0,3,1,3,0,3,0,3,0,3,0,3,0,3,1,3,1,3,1,3,7,3,0,3,0,3,0,3,0,3,1
35,35,2,1,6,1,6,0,6,0,4,0,4,1,4,1,2,1,2,0,2,1,6,1,6,0,6,0,4,1,4,0,4,0,2,1,2,0,2,0
36,36,11,10,15,1,15,2,15,2,13,6,13,3,13,3,13,4,13,5,13,6,15,6,15,4,15,2,13,3,13,5,13,4,13,6,13,4,13,4
37,37,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1
38,38,8,5,15,1,15,2,15,1,15,4,15,3,15,3,15,4,15,4,15,5,15,3,15,3,15,1,15,3,15,5,15,3,15,5,15,4,15,4
39,39,2,3,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,2,1,2,1,2,1,2,2,2,1,2,0,2,0,2,0,2,0,2,0
40,40,5,3,10,0,10,2,10,1,8,0,8,0,8,1,8,1,8,1,8,1,10,3,10,1,10,0,8,1,8,1,8,1,8,1,8,1,8,1
41,41,3,3,10,1,10,0,10,0,3,1,3,1,3,0,3,0,3,0,3,0,10,0,10,0,10,1,3,0,3,1,3,0,3,1,3,0,3,0
42,42,8,4,10,1,10,1,10,1,10,2,10,1,10,1,10,2,10,2,10,3,10,3,10,2,10,1,10,1,10,2,10,2,10,2,10,2,10,2
43,43,4,3,12,0,12,1,12,1,4,1,4,3,4,1,4,1,4,1,4,2,12,1,12,1,12,2,4,1,4,1,4,1,4,1,4,1,4,1
44,44,1,3,5,0,5,0,5,0,1,0,1,0,1,1,1,0,1,1,1,0,5,1,5,2,5,1,1,0,1,1,1,0,1,0,1,0,1,0
45,45,4,3,12,1,12,2,12,0,12,1,12,1,12,1,12,1,12,0,12,0,12,2,12,0,12,1,12,1,12,0,12,0,12,1,12,1,12,1
46,46,3,3,9,0,9,0,9,1,9,0,9,0,9,0,3,0,3,0,3,1,9,1,9,0,9,1,9,0,9,1,9,1,3,1,3,0,3,0
47,47,7,3,7,1,7,0,7,1,7,3,7,3,7,1,7,2,7,2,7,2,7,2,7,2,7,1,7,2,7,7,7,1,7,3,7,2,7,2
48,48,27,22,35,10,35,12,35,12,35,34,35,38,35,29,35,45,35,47,35,57,35,24,35,23,35,15,35,27,35,31,35,31,35,62,35,43,35,42
49,49,5,5,9,1,9,1,9,1,5,1,5,2,5,1,5,1,5,1,5,0,9,2,9,2,9,1,5,1,5,1,5,0,5,2,5,1,5,1
50,50,4,3,9,1,9,1,9,1,5,1,5,1,5,1,5,1,5,1,5,2,9,1,9,2,9,1,5,1,5,1,5,1,5,0,5,1,5,1
51,51,4,3,7,6,7,6,7,7,7,14,7,20,7,12,4,1,4,1,4,1,7,15,7,13,7,8,7,10,7,15,7,13,4,1,4,0,4,1
52,52,3,3,3,0,3,0,3,0,3,1,3,0,3,1,3,0,3,1,3,1,3,1,3,2,3,0,3,1,3,1,3,0,3,1,3,1,3,0
53,53,5,4,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,2,6,1,6,1,6,2,6,2,6,1,6,1
54,54,3,5,10,1,10,1,10,1,6,1,6,1,6,1,6,1,6,1,6,1,10,1,10,0,10,1,6,0,6,1,6,0,6,0,6,1,6,1
55,55,18,10,21,11,21,11,21,12,21,22,21,25,21,20,21,24,21,22,21,27,21,15,21,22,21,14,21,19,21,19,21,18,21,28,21,22,21,23
56,56,16,9,22,2,22,2,22,2,22,6,22,4,22,4,22,6,22,6,22,7,22,3,22,6,22,2,22,3,22,5,22,4,22,7,22,6,22,6
57,57,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0
58,58,5,4,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,0,8,1,8,2,8,1,8,1,8,0,8,1,8,1,8,1
59,59,5,6,10,0,10,0,10,0,8,0,8,0,8,0,8,0,8,0,8,0,10,1,10,1,10,1,8,0,8,0,8,1,8,1,8,0,8,0
60,60,7,3,9,0,9,1,9,1,9,1,9,1,9,1,9,2,9,2,9,2,9,1,9,1,9,1,9,1,9,2,9,1,9,1,9,2,9,2
61,61,6,4,8,1,8,0,8,1,8,2,8,2,8,1,8,1,8,1,8,1,8,2,8,2,8,1,8,1,8,1,8,1,8,2,8,1,8,1
62,62,2,2,5,0,5,0,5,0,5,0,5,0,5,0,2,0,2,0,2,0,5,1,5,0,5,0,5,0,5,0,5,0,2,0,2,0,2,0
63,63,43,36,46,10,46,11,46,11,46,24,46,26,46,19,44,26,44,24,44,31,46,24,46,20,46,15,46,18,46,19,46,17,44,28,44,33,44,24
64,64,9,6,15,1,15,1,15,1,15,3,15,3,15,3,15,3,15,4,15,5,15,2,15,3,15,3,15,2,15,4,15,3,15,5,15,4,15,4
65,65,4,3,4,1,4,0,4,1,4,0,4,1,4,0,4,1,4,1,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0
66,66,3,2,10,0,10,1,10,0,6,2,6,0,6,1,3,0,3,0,3,1,10,2,10,1,10,1,6,0,6,1,6,1,3,1,3,1,3,1
67,67,3,3,3,1,3,1,3,1,3,0,3,1,3,0,3,1,3,1,3,1,3,1,3,1,3,1,3,2,3,1,3,0,3,0,3,0,3,0
68,68,6,5,6,0,6,0,6,1,9,1,9,1,9,1,11,1,11,1,11,0,6,1,6,1,6,0,9,0,9,1,9,1,11,1,11,1,11,1
69,69,3,3,5,1,5,1,5,1,3,0,3,1,3,1,3,1,3,1,3,2,5,1,5,1,5,1,3,1,3,0,3,1,3,1,3,1,3,1
70,70,5,5,9,1,9,0,9,2,9,3,9,1,9,1,9,1,9,1,9,1,9,2,9,2,9,1,9,1,9,2,9,1,9,2,9,1,9,1
71,71,2,3,2,0,2,1,2,1,2,0,2,1,2,0,2,1,2,0,2,1,2,1,2,1,2,1,2,0,2,0,2,1,2,1,2,1,2,1
72,72,10,7,13,3,13,3,13,4,13,10,13,8,13,7,13,9,13,8,13,12,13,7,13,5,13,7,13,6,13,7,13,6,13,9,13,7,13,8
73,73,8,9,16,2,16,2,16,2,16,6,16,3,16,3,16,3,16,4,16,7,16,4,16,4,16,3,16,3,16,3,16,3,16,5,16,4,16,4
74,74,2,5,2,0,2,1,2,0,2,1,2,1,2,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,1,2,0
75,75,3,2,3,1,3,0,3,2,3,0,3,1,3,1,3,0,3,0,3,2,3,1,3,1,3,1,3,0,3,1,3,1,3,1,3,0,3,1
76,76,2,3,2,0,2,1,2,0,2,1,2,0,2,0,2,1,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,0,2,0,2,1,2,0
77,77,2,1,11,0,11,0,11,0,7,0,7,0,7,1,6,0,6,0,6,0,11,0,11,0,11,0,7,0,7,0,7,1,6,1,6,0,6,0
78,78,5,2,7,0,7,0,7,0,6,0,6,1,6,0,6,1,6,1,6,1,7,1,7,0,7,1,6,1,6,1,6,0,6,0,6,1,6,1
79,79,2,2,8,1,8,1,8,1,5,2,5,1,5,1,2,0,2,0,2,0,8,1,8,0,8,0,5,1,5,1,5,1,2,1,2,0,2,0
80,80,3,3,5,0,5,0,5,0,3,0,3,0,3,1,3,0,3,0,3,1,5,1,5,1,5,0,3,0,3,0,3,0,3,0,3,1,3,0
81,81,12,7,14,2,14,1,14,2,14,3,14,3,14,2,14,4,14,4,14,3,14,6,14,3,14,2,14,2,14,2,14,3,14,3,14,2,14,3
