,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
10,10,10.0,,24,4,24,5,24,5,24,7,24,7,24,8,24,11,24,12,24,12,24,10,24,5,24,6,24,7,24,8,24,9,24,11,24,11,24,10
11,11,2.0,,19,2,19,1,19,1,17,3,17,2,17,1,3,2,3,2,3,3,19,3,19,2,19,1,17,1,17,2,17,3,3,2,3,2,3,2
12,12,1.0,,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,0,2,1,2,1,2,1,2,2,2,2,2,2
13,13,11.0,,36,4,36,3,36,3,36,3,36,2,36,3,36,3,36,4,36,4,36,7,36,4,36,4,36,3,36,3,36,3,36,3,36,3,36,2
14,14,57.0,,91,32,91,30,91,28,91,57,91,56,91,59,91,119,91,86,91,94,91,48,91,32,91,28,91,53,91,124,91,68,91,77,91,77,91,79
15,15,154.0,,237,268,237,159,237,152,237,404,237,360,237,380,237,461,237,576,237,581,237,335,237,179,237,209,237,300,237,474,237,365,237,505,237,451,237,507
16,16,75.0,,122,45,122,39,122,87,95,752,95,683,95,838,95,3636,95,5093,95,4470,122,62,122,47,122,38,95,660,95,894,95,731,95,3732,95,3604,95,3674
17,17,101.0,,166,92,166,89,166,84,166,321,166,164,166,297,166,232,166,279,166,260,166,126,166,154,166,87,166,155,166,179,166,169,166,238,166,237,166,236
18,18,59.0,,78,34,78,73,78,27,86,82,86,55,86,92,86,100,86,87,86,96,78,55,78,30,78,29,86,54,86,61,86,62,86,80,86,97,86,82
19,19,39.0,,58,16,58,17,58,15,50,26,50,19,50,28,50,45,50,49,50,68,58,25,58,19,58,15,50,19,50,21,50,20,50,45,50,46,50,44
20,20,30.0,,48,10,48,9,48,8,46,12,46,11,46,15,42,12,42,13,42,15,48,15,48,15,48,7,46,10,46,11,46,12,42,12,42,12,42,12
21,21,78.0,,108,48,108,50,108,42,108,106,108,81,108,126,108,123,108,134,108,165,108,73,108,76,108,45,108,80,108,87,108,88,108,119,108,121,108,120
22,22,2.0,,18,2,18,0,18,1,2,2,2,2,2,3,2,3,2,3,2,3,18,2,18,2,18,1,2,2,2,2,2,2,2,2,2,3,2,3
23,23,19.0,,72,6,72,6,72,5,68,10,68,10,68,11,64,9,64,11,64,12,72,9,72,8,72,6,68,8,68,8,68,8,64,10,64,10,64,10
24,24,1.0,,1,1,1,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,25,13.0,,29,30,29,20,29,21,41,6,41,5,41,8,13,4,13,5,13,5,29,36,29,37,29,21,41,4,41,4,41,5,13,4,13,4,13,4
26,26,18.0,,27,6,27,6,27,6,51,15,51,8,51,14,66,12,66,12,66,13,27,11,27,12,27,7,51,7,51,7,51,7,66,10,66,11,66,10
27,27,5.0,,5,2,5,1,5,1,5,3,5,2,5,4,5,2,5,3,5,2,5,3,5,3,5,1,5,2,5,1,5,3,5,2,5,2,5,3
28,28,1.0,,2,0,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,1,2,1,2,0,2,2,2,1,2,2
29,29,20.0,,49,12,49,12,49,11,49,27,49,20,49,40,59,25,59,26,59,32,49,22,49,15,49,12,49,19,49,21,49,24,59,64,59,25,59,25
30,30,2.0,,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,0,2,1,2,1,2,1,2,2,2,1,2,1
31,31,11.0,,18,4,18,3,18,3,18,6,18,6,18,9,18,7,18,9,18,8,18,5,18,4,18,5,18,4,18,5,18,5,18,6,18,6,18,7
32,32,1.0,,2,0,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,3,2,1,2,1,2,0,1,1,1,2,1,1,1,3,1,3,1,2
33,33,1.0,,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,325,1,291,1,325
34,34,1.0,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
35,35,1.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,2,1,2
36,36,167.0,,259,550,259,480,259,336,259,730,259,667,259,1031,259,921,259,1088,259,1222,259,652,259,599,259,350,259,605,259,739,259,720,259,952,259,900,259,962
37,37,1.0,,1,2,1,0,1,0,1,1,1,1,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2
38,38,1.0,,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,3,1,3
39,39,3.0,,4,2,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,2,4,2,4,2,4,2,4,1,4,2,4,1,4,1,4,1,4,1
40,40,2.0,,3,3,3,0,3,2,3,2,3,1,3,3,3,1,3,3,3,1,3,2,3,1,3,1,3,1,3,2,3,1,3,2,3,1,3,1
41,41,3.0,,9,2,9,2,9,2,3,1,3,1,3,2,3,1,3,2,3,1,9,2,9,3,9,0,3,1,3,1,3,1,3,16,3,15,3,16
42,42,2.0,,4,2,4,1,4,1,2,1,2,1,2,2,2,2,2,3,2,2,4,2,4,2,4,1,2,1,2,1,2,1,2,2,2,2,2,2
43,43,3.0,,3,12,3,5,3,10,3,14,3,7,3,9,3,6,3,8,3,6,3,10,3,7,3,5,3,6,3,6,3,6,3,6,3,6,3,6
44,44,9.0,,48,26,48,14,48,12,48,31,48,20,48,27,56,43,56,52,56,48,48,19,48,18,48,13,48,19,48,23,48,20,56,43,56,42,56,44
45,45,15.0,,23,22,23,12,23,11,19,20,19,13,19,19,19,19,19,23,19,21,23,24,23,24,23,11,19,12,19,14,19,13,19,19,19,19,19,20
46,46,12.0,,72,56,72,21,72,22,72,53,72,36,72,47,72,55,72,61,72,56,72,38,72,36,72,21,72,62,72,42,72,39,72,54,72,52,72,80
47,47,10.0,,10,33,10,11,10,10,10,14,10,12,10,15,10,13,10,14,10,13,10,19,10,18,10,11,10,12,10,13,10,12,10,12,10,12,10,13
48,48,16.0,,16,43,16,12,16,13,16,62,16,15,16,19,16,19,16,19,16,18,16,22,16,19,16,12,16,15,16,17,16,15,16,16,16,17,16,17
49,49,8.0,,8,20,8,10,8,10,8,14,8,10,8,13,8,12,8,14,8,12,8,15,8,13,8,10,8,10,8,11,8,11,8,12,8,12,8,13
50,50,1.0,,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,1,1,1,1,1,314,1,282,1,305
51,51,36.0,,56,39,56,16,56,14,48,23,48,18,48,24,48,65,48,124,48,69,56,33,56,25,56,15,48,17,48,22,48,19,48,64,48,63,48,67
52,52,10.0,,14,12,14,7,14,6,14,8,14,6,14,8,14,6,14,7,14,6,14,13,14,7,14,5,14,6,14,8,14,7,14,5,14,6,14,6
53,53,12.0,,63,56,63,19,63,17,63,39,63,29,63,44,47,37,47,45,47,39,63,33,63,34,63,17,63,28,63,37,63,31,47,38,47,37,47,38
54,54,2.0,,51,35,51,14,51,13,51,27,51,24,51,34,51,34,51,38,51,34,51,28,51,25,51,14,51,24,51,42,51,24,51,33,51,33,51,35
55,55,22.0,,71,53,71,21,71,21,71,49,71,35,71,45,55,50,55,55,55,53,71,36,71,90,71,20,71,35,71,57,71,38,55,50,55,50,55,52
56,56,29.0,,78,52,78,26,78,26,78,60,78,47,78,56,78,66,78,71,78,133,78,38,78,42,78,25,78,44,78,93,78,47,78,67,78,65,78,69
57,57,18.0,,18,24,18,7,18,6,18,12,18,9,18,10,18,9,18,10,18,11,18,14,18,14,18,7,18,8,18,18,18,9,18,9,18,9,18,9
58,58,21.0,,39,25,39,11,39,48,43,21,43,18,43,20,39,22,39,23,39,28,39,15,39,21,39,9,43,17,43,27,43,18,39,22,39,22,39,23
59,59,8.0,,8,19,8,9,8,9,8,12,8,11,8,12,8,11,8,12,8,13,8,17,8,22,8,10,8,11,8,14,8,11,8,11,8,11,8,12
60,60,3.0,,3,2,3,1,3,1,3,5,3,5,3,5,3,4,3,5,3,5,3,2,3,1,3,1,3,6,3,9,3,6,3,14,3,13,3,13
61,61,1.0,,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1
62,62,1.0,,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2
63,63,5.0,,8,1,8,1,8,1,6,1,6,1,6,2,8,1,8,2,8,2,8,2,8,2,8,1,6,1,6,2,6,1,8,1,8,1,8,2
64,64,9.0,,17,5,17,3,17,3,17,5,17,5,17,6,45,5,45,5,45,6,17,5,17,5,17,3,17,5,17,5,17,5,45,5,45,5,45,4
65,65,1.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,43,1,3,1,3
66,66,1.0,,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,1,3,1,3,1,2,1,0,1,1,1,2,1,1,1,2,1,1,1,2
67,67,3.0,,7,4,7,2,7,2,5,2,5,2,5,1,5,1,5,1,5,1,7,3,7,3,7,3,5,1,5,1,5,1,5,17,5,16,5,17
68,68,1.0,,1,1,1,2,1,1,1,0,1,0,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,18,1,2
69,69,1.0,,1,2,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,740,1,656,1,720
70,70,1.0,,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
71,71,8.0,,8,5,8,3,8,2,8,2,8,3,8,4,8,4,8,3,8,5,8,4,8,3,8,2,8,2,8,4,8,2,8,3,8,3,8,3
72,72,2.0,,3,4,3,1,3,1,3,2,3,2,3,1,3,2,3,2,3,2,3,1,3,1,3,1,3,1,3,2,3,1,3,16,3,16,3,17
73,73,,,429,1014,429,621,429,563,425,117468,425,103055,425,114402,429,3159,429,4217,429,3562,429,885,429,1226,429,589,429,1054,429,1346,429,1266,429,9905,429,9537,429,9802
74,74,,,6,3,6,2,6,2,6,3,6,4,6,2,6,2,6,2,6,3,6,4,6,5,6,2,6,2,6,2,6,3,6,2,6,2,6,2
75,75,,,48,18,48,14,48,11,48,27,48,25,48,24,48,29,48,37,48,31,48,13,48,20,48,13,48,20,48,22,48,22,48,31,48,30,48,30
76,76,,,9,2,9,2,9,1,9,2,9,1,9,2,9,1,9,2,9,2,9,1,9,3,9,1,9,1,9,1,9,1,9,1,9,2,9,2
77,77,,,2,2,2,0,2,1,2,2,2,1,2,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1
78,78,,,1,2,1,2,1,2,1,1,1,0,1,1,1,2,1,2,1,2,1,1,1,6,1,1,1,1,1,1,1,0,1,2,1,1,1,1
79,79,,,35,14,35,8,35,6,35,18,35,12,35,15,35,17,35,20,35,19,35,8,35,18,35,7,35,11,35,12,35,13,35,18,35,17,35,18
80,80,,,30,12,30,12,30,6,30,12,30,11,30,10,30,13,30,22,30,15,30,7,30,14,30,7,30,10,30,11,30,11,30,14,30,13,30,14
81,81,,,7,5,7,2,7,2,7,3,7,2,7,2,7,3,7,3,7,2,7,1,7,3,7,2,7,2,7,2,7,2,7,2,7,19,7,2
82,82,,,1,1,1,1,1,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,1,1,1,745,1,672,1,702
83,83,,,3,2,3,1,3,2,3,2,3,2,3,1,3,1,3,1,3,2,3,0,3,2,3,1,3,3,3,2,3,1,3,1,3,2,3,2
84,84,,,10,3,10,2,10,2,10,4,10,3,10,3,10,3,10,4,10,3,10,3,10,3,10,2,10,3,10,3,10,3,10,4,10,3,10,3
85,85,,,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1
86,86,,,1,1,1,0,1,0,1,1,1,0,1,1,1,2,1,4,1,2,1,1,1,1,1,1,1,0,1,0,1,0,1,2,1,3,1,2
87,87,,,9,11,9,7,9,5,5,6,5,3,5,4,5,5,5,6,5,5,9,5,9,17,9,6,5,3,5,3,5,4,5,5,5,4,5,5
88,88,,,4,4,4,2,4,2,4,4,4,3,4,1,4,3,4,3,4,3,4,2,4,5,4,2,4,2,4,2,4,2,4,2,4,3,4,2
89,89,,,1,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,1
90,90,,,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,2,1,2
91,91,,,2,0,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,0,2,2,2,1,1,1,1,0,1,1,1,1264,1,1151,1,1145
92,92,,,3,1,3,1,3,1,3,1,3,1,3,1,3,2,3,2,3,2,3,1,3,2,3,0,3,1,3,1,3,1,3,17,3,16,3,16
93,93,,,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,3,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
94,94,,,2,1,2,1,2,1,2,2,2,1,2,1,2,4,2,9,2,4,2,1,2,2,2,0,2,2,2,1,2,2,2,5,2,6,2,5
95,95,,,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2
96,96,,,44,5,44,4,44,4,10,8,10,6,10,7,10,9,10,28,10,10,44,3,44,9,44,4,10,7,10,6,10,7,10,8,10,8,10,8
97,97,,,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,4,1,2,2,1,2,2,2,1,1,1,1,1,1,0,1,2,1,2,1,1
98,98,,,10,4,10,2,10,2,10,3,10,3,10,3,10,4,10,7,10,4,10,2,10,3,10,2,10,2,10,4,10,3,10,3,10,4,10,4
99,99,,,15,8,15,5,15,4,15,11,15,8,15,8,9,4,9,13,9,4,15,5,15,9,15,5,15,7,15,6,15,8,9,13,9,11,9,12
100,100,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1
