TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,10,3
1,1,7
2,2,22
3,1,5
4,34,345
5,1,10
6,1,43
7,3,5
8,1,11
9,1,9
10,1,14
11,2,6
12,1,6
13,1,7
14,10,11
15,1,25
16,2,8
17,1,240
18,1,5
19,1,5
20,6,13
21,2,5
22,1,40
23,8,161
24,1,12
25,6,195
26,8,40
27,1,8
28,32,9
29,40,133
30,10,49
31,2,7
32,2,105
33,9,6
34,4,17
35,12,333
36,1,12
37,1,18
38,6,95
39,1,5
40,41,1074
41,5,39
42,1,7
43,1,4
44,1,6
45,1,13
46,24,59
47,1,3
48,1,5
49,12,32
50,1,10
51,13,66
52,12,24
53,39,157
54,1,28
55,19,32
56,1,5
57,1,5
58,1,29
59,38,29
60,32,31
61,2,12
62,29,224
63,23,28
64,61,1093
65,1,61
66,10,10
67,4,28
68,2,8
69,4,83
70,4,17
71,8,5
72,10,869
73,2,8
74,9,68
75,26,12
76,3,11
77,1,31
78,2,7
79,1,5
80,19,30
81,1,4
82,1,9
83,23,8
84,1,10
85,27,27
86,31,82
87,1,4
88,45,171
89,6,7
90,13,83
91,50,221
92,39,55
93,17,157
94,2,6429
95,31,494
96,7,138
97,21,232
98,1,17
99,17,23
100,1,5
