TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,6,0
1,2,13
2,4,7
3,28,16
4,5,0
5,1,1
6,1,3
7,1,1
8,1,2
9,2,4
10,50,433
11,9,3
12,2,8
13,45,35
14,5,0
15,29,66
16,10,10
17,2,3
18,2,65
19,2,2
20,2,4
21,8,4
22,2,8
23,1,2
24,1,0
25,1,1
26,81,81
27,1,2
28,2,4
29,6,5
30,2,5
31,1,1
32,4,3
33,2,4
34,1,0
35,2,4
36,2,5
37,2,24
38,1,1
39,2,2
40,1,1
41,2,3
42,2,5
43,4,1
44,2,5
45,2,3
46,10,6
47,28,21
48,4,5
49,2,5
50,5,1
51,1,3
52,3,1
53,71,176
54,1,1
55,19,11
56,2,3
57,1,2
58,13,14
59,52,48
60,1,3
61,1,0
62,2,3
63,2,4
64,2,3
65,2,7
66,2,2
67,2,4
68,5,3
69,39,3
70,1,5
71,6,12
72,29,20
73,29,7
74,14,207
75,16,20
76,83,315
77,27,28
78,2,3
79,12,7
80,2,5
81,1,2
82,2,3
83,30,20
84,55,7
85,2,1
86,2,4
87,1,1
88,1,3
89,88,540
90,2,3
91,2,3
92,1,2
93,1,1
94,2,3
95,25,16
96,15,7
97,2,2
98,2,3
99,1,2
100,2,1
