TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,6,1
1,2,21
2,4,12
3,28,20
4,5,0
5,1,1
6,1,2
7,1,2
8,1,2
9,2,6
10,50,556
11,9,4
12,2,10
13,45,47
14,5,1
15,29,87
16,10,18
17,2,4
18,2,125
19,2,2
20,2,6
21,8,6
22,2,9
23,1,2
24,1,1
25,1,0
26,81,103
27,1,3
28,2,5
29,6,6
30,2,8
31,1,1
32,4,4
33,2,5
34,1,0
35,2,4
36,2,7
37,2,39
38,1,1
39,2,6
40,1,2
41,2,7
42,2,9
43,4,2
44,2,11
45,2,23
46,10,8
47,28,28
48,4,7
49,2,7
50,5,1
51,1,5
52,3,1
53,71,233
54,1,2
55,19,14
56,2,4
57,1,3
58,13,25
59,52,178
60,1,4
61,1,1
62,2,5
63,2,4
64,2,7
65,2,9
66,2,4
67,2,4
68,5,4
69,39,5
70,1,7
71,6,16
72,29,30
73,29,10
74,14,282
75,16,29
76,83,440
77,27,35
78,2,4
79,12,9
80,2,7
81,1,2
82,2,4
83,30,26
84,55,7
85,2,4
86,2,8
87,1,2
88,1,3
89,88,759
90,2,3
91,2,3
92,1,3
93,1,2
94,2,3
95,25,19
96,15,8
97,2,3
98,2,3
99,1,2
100,2,2
