TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,38,69
1,88,116
2,50,127
3,41,133
4,28,18
5,47,127
6,48,133
7,34,100
8,82,167
9,25,89
10,10,46
11,42,24
12,34,32
13,46,30
14,22,40
15,38,69
16,38,69
17,88,116
18,50,143
19,41,133
20,28,17
21,47,128
22,48,133
23,34,101
24,82,163
25,25,89
26,10,46
27,42,24
28,34,31
29,46,31
30,22,41
31,38,70
32,38,75
33,88,115
34,50,124
35,41,135
36,28,18
37,47,127
38,48,137
39,34,100
40,82,172
41,25,88
42,10,44
43,42,23
44,34,31
45,46,32
46,22,40
47,38,71
48,38,68
49,88,114
50,50,124
51,41,137
52,28,18
53,47,129
54,48,137
55,34,99
56,82,167
57,25,90
58,10,45
59,42,23
60,34,32
61,46,31
62,22,39
63,38,69
64,38,70
65,88,112
66,50,123
67,41,133
68,28,17
69,47,129
70,48,133
71,34,99
72,82,163
73,25,90
74,10,45
75,42,24
76,34,33
77,46,32
78,22,40
79,38,73
80,38,70
81,88,114
82,50,125
83,41,137
84,28,17
85,47,127
86,48,134
87,34,100
88,82,164
89,25,87
90,10,46
91,42,24
92,34,32
93,46,31
94,22,41
95,38,70
96,0,4
97,88,113
98,50,123
99,41,139
