TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,2
1,0,18
2,0,23
3,0,21
4,0,0
5,0,1
6,0,1
7,1,12
8,0,1
9,0,2
10,0,27
11,0,6
12,0,2
13,0,66
14,0,0
15,0,12
16,0,8
17,0,6
18,0,2
19,0,5
20,0,1
21,0,4
22,0,2
23,0,2
24,0,1
25,0,0
26,0,28
27,0,4
28,0,2
29,6,12
30,0,1
31,0,1
32,0,4
33,0,4
34,0,0
35,0,1
36,0,1
37,0,1
38,0,0
39,0,2
40,1,3
41,0,2
42,0,1
43,0,1
44,0,1
45,0,2
46,0,4
47,0,9
48,0,2
49,2,9
50,0,0
51,0,2
52,0,0
53,0,21
54,1,3
55,0,4
56,0,4
57,0,1
58,0,5
59,0,15
60,0,1
61,0,0
62,0,1
63,0,1
64,2,8
65,0,0
66,0,1
67,2,5
68,5,4
69,39,5
70,0,1
71,0,6
72,0,6
73,0,4
74,0,3
75,16,30
76,0,30
77,0,5
78,0,1
79,0,3
80,0,1
81,0,1
82,0,2
83,0,5
84,0,3
85,0,0
86,0,1
87,0,0
88,1,2
89,0,21
90,0,2
91,0,1
92,0,2
93,0,1
94,0,2
95,25,43
96,15,9
97,0,1
98,0,1
99,1,4
100,0,0
