TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,10,3
1,1,6
2,2,21
3,1,5
4,34,307
5,1,9
6,1,38
7,3,5
8,1,10
9,1,8
10,1,12
11,2,5
12,1,6
13,1,6
14,10,11
15,1,23
16,2,9
17,1,93
18,1,3
19,1,5
20,6,12
21,2,5
22,1,38
23,8,141
24,1,11
25,6,176
26,8,36
27,1,9
28,32,8
29,40,108
30,10,104
31,2,8
32,2,84
33,9,6
34,4,15
35,12,139
36,1,11
37,1,19
38,6,77
39,1,5
40,41,867
41,5,38
42,1,6
43,1,4
44,1,5
45,1,12
46,24,58
47,1,3
48,1,5
49,12,33
50,1,10
51,13,64
52,12,25
53,39,228
54,1,28
55,19,32
56,1,5
57,1,5
58,1,30
59,38,29
60,32,33
61,2,11
62,29,35
63,23,22
64,61,948
65,1,62
66,10,11
67,4,28
68,2,7
69,4,79
70,4,18
71,8,5
72,10,33
73,2,7
74,9,63
75,26,11
76,3,12
77,1,26
78,2,4
79,1,5
80,19,28
81,1,4
82,1,8
83,23,8
84,1,8
85,27,26
86,31,79
87,1,5
88,45,161
89,6,6
90,13,83
91,50,213
92,39,53
93,17,162
94,2,5523
95,31,482
96,7,142
97,21,225
98,1,16
99,17,24
100,1,5
