TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,6,1
1,2,9
2,4,8
3,28,16
4,5,1
5,1,0
6,1,2
7,1,1
8,1,4
9,2,6
10,50,447
11,9,4
12,2,7
13,45,36
14,5,1
15,29,69
16,10,10
17,2,3
18,2,67
19,2,1
20,2,4
21,8,4
22,2,7
23,1,2
24,1,0
25,1,0
26,81,80
27,1,2
28,2,4
29,6,5
30,2,8
31,1,1
32,4,3
33,2,3
34,1,1
35,2,3
36,2,5
37,2,23
38,1,1
39,2,3
40,1,1
41,2,3
42,2,4
43,4,1
44,2,6
45,2,2
46,10,6
47,28,23
48,4,5
49,2,4
50,5,1
51,1,3
52,3,2
53,71,175
54,1,1
55,19,11
56,2,3
57,1,2
58,13,15
59,52,48
60,1,3
61,1,0
62,2,3
63,2,4
64,2,3
65,2,7
66,2,2
67,2,4
68,5,3
69,39,4
70,1,4
71,6,11
72,29,20
73,29,6
74,14,206
75,16,24
76,83,319
77,27,28
78,2,3
79,12,6
80,2,6
81,1,2
82,2,3
83,30,20
84,55,7
85,2,2
86,2,4
87,1,1
88,1,2
89,88,546
90,2,3
91,2,3
92,1,1
93,1,2
94,2,3
95,25,16
96,15,8
97,2,1
98,2,3
99,1,2
100,2,2
