TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,38,64
1,88,108
2,50,116
3,41,123
4,28,17
5,47,115
6,48,121
7,34,92
8,82,153
9,25,84
10,10,40
11,42,24
12,34,38
13,46,31
14,22,37
15,38,63
16,38,63
17,88,104
18,50,120
19,41,140
20,28,16
21,47,119
22,48,123
23,34,91
24,82,151
25,25,81
26,10,39
27,42,24
28,34,30
29,46,29
30,22,37
31,38,64
32,38,62
33,88,111
34,50,121
35,41,127
36,28,16
37,47,118
38,48,121
39,34,93
40,82,154
41,25,82
42,10,39
43,42,24
44,34,31
45,46,31
46,22,36
47,38,64
48,38,62
49,88,107
50,50,113
51,41,123
52,28,17
53,47,122
54,48,122
55,34,92
56,82,152
57,25,82
58,10,40
59,42,23
60,34,30
61,46,30
62,22,37
63,38,65
64,38,63
65,88,106
66,50,114
67,41,122
68,28,17
69,47,115
70,48,124
71,34,90
72,82,160
73,25,83
74,10,40
75,42,23
76,34,29
77,46,30
78,22,37
79,38,62
80,38,63
81,88,106
82,50,113
83,41,120
84,28,18
85,47,117
86,48,123
87,34,91
88,82,153
89,25,81
90,10,41
91,42,23
92,34,30
93,46,31
94,22,42
95,38,63
96,0,2
97,88,106
98,50,114
99,41,123
