TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,0,1
2,0,0
3,0,0
4,0,1
5,0,0
6,0,0
7,0,0
8,0,1
9,0,0
10,0,2
11,0,0
12,0,0
13,0,2
14,0,13
15,0,77
16,0,19
17,0,39
18,0,13
19,0,8
20,0,5
21,0,20
22,0,0
23,0,2
24,0,1
25,0,1
26,0,2
27,0,1
28,0,0
29,0,5
30,0,0
31,0,2
32,0,0
33,0,0
34,0,0
35,0,0
36,0,93
37,0,0
38,0,0
39,0,0
40,0,1
41,0,0
42,0,0
43,0,5
44,0,4
45,0,7
46,0,9
47,0,7
48,0,9
49,0,7
50,0,0
51,0,7
52,0,4
53,0,7
54,0,5
55,0,10
56,0,11
57,0,6
58,0,3
59,0,8
60,0,0
61,0,0
62,0,0
63,0,0
64,0,1
65,0,0
66,0,0
67,0,1
68,0,0
69,0,0
70,0,1
71,0,0
72,0,1
73,0,324
74,0,1
75,0,6
76,0,1
77,0,0
78,0,0
79,0,4
80,0,3
81,0,0
82,0,0
83,0,1
84,0,1
85,0,1
86,0,0
87,0,0
88,0,1
89,0,0
90,0,0
91,0,0
92,0,1
93,0,0
94,0,0
95,0,0
96,0,2
97,0,0
98,0,2
99,0,0
100,0,1
