TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,12,0
1,0,2
2,0,2
3,0,2
4,0,9
5,0,0
6,0,1
7,0,4
8,0,1
9,0,1
10,0,1
11,0,2
12,1,4
13,0,2
14,0,4
15,0,1
16,11,2
17,0,1
18,0,2
19,0,3
20,0,3
21,7,2
22,0,1
23,0,2
24,1,4
25,0,1
26,16,28
27,0,1
28,0,3
29,0,5
30,0,3
31,0,1
32,0,1
33,7,3
34,0,5
35,0,3
36,0,1
37,0,1
38,0,169
39,0,1
40,0,7
41,14,13
42,0,1
43,0,3
44,1,8
45,0,2
46,0,2
47,0,1
48,0,1
49,0,5
50,0,1
51,0,2
52,21,18
53,0,5
54,0,1
55,0,5
56,0,2
57,0,2
58,0,1
59,0,2
60,0,6
61,0,1
62,0,11
63,0,2
64,0,15
65,2,13
66,0,3
67,0,3
68,0,1
69,0,2
70,0,2
71,0,3
72,0,5
73,0,1
74,0,3
75,0,3
76,3,5
77,2,55
78,0,2
79,13,7
80,0,5
81,1,6
82,5,12
83,12,8
84,0,2
85,0,5
86,0,6
87,0,3
88,0,8
89,15,12
90,0,5
91,0,2
92,0,11
93,5,122
94,0,1
95,0,6
96,0,3
97,0,5
98,0,1
99,0,3
100,0,2
