TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,0
1,0,0
2,0,1
3,0,0
4,15,6
5,3,1
6,8,2
7,3,0
8,5,1
9,13,2
10,3,0
11,3,0
12,7,1
13,2,0
14,3,1
15,4,1
16,2,0
17,7,1
18,5,2
19,3,0
20,6,2
21,7,2
22,4,0
23,3,1
24,7,2
25,6,2
26,5,1
27,3,1
28,8,0
29,3,1
30,4,0
31,4,1
32,5,2
33,10,0
34,3,1
35,4,0
36,13,6
37,1,1
38,15,4
39,2,1
40,8,0
41,3,1
42,10,2
43,4,1
44,1,0
45,12,1
46,9,0
47,7,3
48,35,34
49,5,1
50,5,1
51,7,14
52,3,1
53,6,1
54,6,1
55,21,22
56,22,6
57,1,1
58,8,1
59,8,0
60,9,1
61,8,2
62,5,0
63,46,24
64,15,3
65,4,0
66,6,2
67,3,0
68,9,1
69,3,0
70,9,3
71,2,0
72,13,10
73,16,6
74,2,1
75,3,0
76,2,1
77,7,0
78,6,0
79,5,2
80,3,0
81,14,3
