TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,0
1,0,1
2,9,1
3,0,0
4,15,6
5,3,2
6,8,1
7,2,1
8,5,1
9,13,2
10,3,1
11,3,0
12,7,1
13,2,1
14,3,0
15,4,1
16,2,0
17,7,1
18,5,3
19,3,1
20,6,2
21,7,0
22,4,1
23,3,2
24,7,2
25,6,2
26,5,2
27,3,0
28,8,1
29,3,0
30,3,1
31,5,1
32,5,2
33,4,1
34,3,0
35,3,1
36,23,4
37,1,0
38,17,3
39,2,1
40,8,0
41,3,1
42,8,4
43,4,1
44,1,0
45,12,0
46,3,1
47,7,1
48,35,10
49,5,1
50,5,1
51,7,13
52,3,1
53,3,0
54,6,1
55,21,20
56,22,4
57,0,0
58,8,1
59,8,0
60,9,3
61,8,1
62,5,0
63,28,270
64,15,3
65,4,0
66,4,2
67,3,0
68,9,1
69,3,1
70,10,3
71,2,1
72,13,11
73,0,2
74,2,1
75,2,0
76,2,1
77,2,0
78,6,0
79,4,1
80,3,0
81,14,2
