TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,1
1,0,0
2,0,0
3,0,1
4,0,0
5,0,0
6,0,1
7,0,0
8,0,0
9,0,1
10,0,2
11,0,0
12,0,0
13,0,2
14,0,14
15,0,89
16,0,19
17,0,45
18,0,15
19,0,9
20,0,5
21,0,24
22,0,1
23,0,2
24,0,0
25,0,2
26,0,3
27,0,0
28,0,1
29,0,5
30,0,1
31,0,1
32,0,0
33,0,0
34,0,1
35,0,0
36,0,111
37,0,0
38,0,0
39,0,1
40,0,0
41,0,0
42,0,0
43,0,5
44,0,6
45,0,8
46,0,12
47,0,8
48,0,11
49,0,8
50,0,0
51,0,8
52,0,4
53,0,8
54,0,7
55,0,12
56,0,11
57,0,7
58,0,5
59,0,8
60,0,1
61,0,0
62,0,0
63,0,1
64,0,2
65,0,0
66,0,0
67,0,1
68,0,0
69,0,0
70,0,1
71,0,0
72,0,1
73,0,373
74,0,1
75,0,7
76,0,1
77,0,0
78,0,1
79,0,3
80,0,4
81,0,0
82,0,0
83,0,1
84,0,2
85,0,1
86,0,0
87,0,1
88,0,1
89,0,0
90,0,0
91,0,1
92,0,0
93,0,1
94,0,0
95,0,1
96,0,2
97,0,1
98,0,2
99,0,1
100,0,0
