TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,11
1,0,46
2,0,22
3,0,16
4,0,0
5,0,1
6,0,1
7,1,3
8,0,1
9,0,3
10,0,24
11,0,4
12,0,2
13,0,20
14,0,0
15,0,14
16,0,9
17,0,4
18,0,2
19,0,3
20,0,2
21,0,7
22,0,2
23,0,3
24,0,1
25,0,0
26,0,82
27,0,5
28,0,2
29,9,10
30,0,2
31,0,0
32,0,4
33,0,4
34,0,0
35,0,4
36,0,1
37,0,1
38,0,0
39,0,2
40,1,2
41,0,4
42,0,1
43,0,1
44,0,1
45,0,2
46,0,4
47,0,8
48,0,3
49,2,5
50,0,0
51,0,0
52,0,1
53,0,28
54,1,5
55,0,7
56,0,5
57,0,1
58,0,5
59,0,16
60,0,1
61,0,1
62,0,1
63,0,0
64,2,5
65,0,1
66,0,2
67,2,5
68,8,6
69,39,9
70,0,1
71,0,10
72,0,9
73,0,5
74,0,3
75,20,19
76,0,33
77,0,8
78,0,2
79,0,2
80,0,1
81,0,1
82,0,2
83,0,5
84,0,2
85,0,0
86,0,1
87,0,0
88,1,2
89,0,25
90,0,1
91,0,1
92,0,2
93,0,2
94,0,2
95,25,13
96,15,7
97,0,1
98,0,3
99,1,1
100,0,0
