TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,0
1,0,0
2,8,2
3,0,0
4,15,2
5,6,1
6,9,1
7,2,0
8,5,0
9,13,1
10,5,1
11,3,0
12,11,1
13,2,0
14,3,0
15,6,1
16,8,1
17,11,0
18,5,2
19,5,1
20,6,1
21,7,0
22,4,1
23,7,0
24,8,1
25,6,1
26,5,1
27,3,0
28,8,0
29,7,1
30,3,0
31,5,1
32,7,1
33,4,0
34,3,1
35,5,0
36,15,2
37,1,0
38,17,1
39,2,1
40,10,0
41,10,0
42,8,4
43,12,1
44,5,0
45,12,1
46,8,0
47,7,1
48,33,6
49,9,1
50,9,0
51,7,8
52,3,0
53,3,1
54,10,1
55,21,11
56,22,2
57,0,1
58,8,0
59,10,1
60,9,0
61,8,1
62,5,0
63,46,12
64,15,1
65,4,1
66,4,1
67,3,0
68,11,0
69,19,1
70,10,1
71,2,1
72,13,2
73,0,1
74,2,1
75,2,0
76,2,1
77,11,0
78,7,0
79,8,1
80,3,0
81,14,2
