TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,0,1
2,0,0
3,0,1
4,0,0
5,0,0
6,0,1
7,0,0
8,0,0
9,2,1
10,0,2
11,0,1
12,0,0
13,0,3
14,0,16
15,0,80
16,0,18
17,0,41
18,0,14
19,0,8
20,0,5
21,0,21
22,0,0
23,0,3
24,0,0
25,0,2
26,0,2
27,0,0
28,0,2
29,0,4
30,0,1
31,0,1
32,0,0
33,0,0
34,0,1
35,1,0
36,0,97
37,0,0
38,1,0
39,0,1
40,0,0
41,0,0
42,0,0
43,31,10
44,0,5
45,0,8
46,0,9
47,0,7
48,0,9
49,0,7
50,1,50
51,0,9
52,49,8
53,0,8
54,0,7
55,0,10
56,0,13
57,0,6
58,0,5
59,0,8
60,0,1
61,0,0
62,0,0
63,0,1
64,0,1
65,0,0
66,0,0
67,10,2
68,0,0
69,1,0
70,1,1
71,0,0
72,0,1
73,0,269
74,0,1
75,0,5
76,6,1
77,0,0
78,0,1
79,0,3
80,0,2
81,0,1
82,1,0
83,0,1
84,0,1
85,0,0
86,0,1
87,0,0
88,0,0
89,0,1
90,0,0
91,3,0
92,0,0
93,0,0
94,0,1
95,0,0
96,21,2
97,0,0
98,0,1
99,0,1
100,8,1
