TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,10,3
1,0,2
2,0,1
3,0,3
4,0,685
5,0,1
6,0,2
7,3,6
8,0,1
9,0,2
10,0,1
11,0,3
12,0,3
13,0,1
14,0,5
15,0,1
16,0,2
17,0,1
18,0,2
19,0,2
20,0,3
21,0,1
22,0,2
23,0,1
24,2,1
25,0,1
26,0,2
27,0,1
28,0,4
29,0,7
30,0,2
31,6,4
32,0,2
33,0,2
34,0,4
35,0,3
36,0,1
37,0,1
38,0,3
39,0,1
40,0,7
41,0,3
42,0,1
43,0,3
44,7,4
45,0,1
46,0,2
47,0,0
48,6,3
49,0,4
50,0,1
51,0,2
52,0,5
53,0,4
54,0,1
55,0,4
56,0,2
57,0,2
58,0,1
59,0,2
60,0,5
61,0,2
62,0,12
63,0,2
64,0,14
65,0,1
66,0,2
67,30,13
68,0,1
69,0,2
70,0,1
71,0,3
72,18,10
73,0,2
74,0,3
75,0,3
76,0,3
77,10,2
78,0,3
79,0,3
80,19,9
81,0,2
82,0,2
83,0,3
84,0,1
85,0,6
86,0,6
87,0,2
88,0,9
89,6,5
90,0,6
91,0,3
92,0,10
93,0,7
94,0,1
95,0,11
96,0,2
97,0,4
98,0,2
99,0,5
100,0,4
