TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,0,1
2,1,1
3,0,1
4,0,1
5,0,0
6,0,1
7,0,0
8,0,0
9,0,1
10,0,4
11,0,1
12,0,0
13,0,3
14,0,15
15,0,91
16,0,24
17,150,138
18,0,17
19,0,10
20,0,5
21,0,26
22,0,0
23,0,3
24,0,0
25,0,2
26,0,2
27,0,1
28,0,0
29,0,5
30,0,1
31,0,1
32,0,1
33,0,0
34,0,0
35,1,1
36,0,106
37,0,0
38,1,1
39,0,1
40,0,0
41,2,1
42,0,0
43,0,5
44,0,7
45,0,7
46,0,10
47,0,8
48,0,10
49,0,7
50,0,0
51,0,9
52,0,4
53,0,7
54,0,6
55,0,10
56,0,11
57,0,7
58,0,4
59,8,10
60,0,0
61,0,0
62,0,1
63,0,0
64,39,3
65,0,0
66,2,1
67,7,2
68,0,0
69,0,1
70,1,0
71,0,1
72,0,0
73,435,658
74,0,1
75,0,6
76,9,1
77,0,1
78,0,0
79,0,4
80,0,4
81,0,0
82,0,1
83,0,0
84,0,2
85,0,34
86,0,1
87,0,0
88,0,1
89,0,0
90,1,1
91,2,1
92,0,0
93,0,1
94,0,0
95,0,0
96,0,2
97,0,0
98,0,1
99,0,1
100,0,1
