TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,0
1,0,1
2,0,2
3,0,6
4,0,0
5,0,1
6,0,0
7,0,0
8,0,0
9,0,1
10,0,8
11,0,2
12,0,0
13,0,8
14,0,0
15,0,3
16,0,3
17,0,3
18,0,0
19,20,2
20,0,1
21,0,2
22,0,1
23,0,1
24,0,1
25,0,0
26,75,31
27,6,2
28,0,1
29,0,2
30,0,1
31,0,1
32,0,2
33,0,4
34,0,0
35,0,1
36,0,1
37,0,1
38,0,0
39,0,1
40,0,1
41,0,1
42,10,1
43,0,0
44,0,0
45,0,1
46,0,3
47,0,6
48,0,1
49,0,1
50,0,0
51,0,1
52,0,0
53,0,20
54,0,2
55,0,4
56,0,3
57,11,1
58,0,3
59,0,31
60,0,1
61,0,0
62,0,1
63,0,0
64,0,2
65,0,0
66,10,1
67,0,2
68,0,2
69,0,2
70,33,1
71,0,8
72,0,5
73,0,4
74,0,3
75,0,4
76,0,20
77,0,7
78,0,2
79,0,2
80,0,2
81,0,1
82,0,3
83,0,5
84,0,4
85,0,0
86,0,1
87,0,0
88,0,1
89,0,23
90,0,2
91,0,1
92,8,4
93,0,2
94,0,2
95,0,6
96,0,2
97,0,2
98,0,2
99,0,0
100,6,0
