TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,0,0
2,1,1
3,0,1
4,0,0
5,0,0
6,0,0
7,0,2
8,0,0
9,0,0
10,0,1
11,0,1
12,0,0
13,0,2
14,0,14
15,0,84
16,0,19
17,150,86
18,0,14
19,0,8
20,0,5
21,0,22
22,0,1
23,0,2
24,0,0
25,0,2
26,0,2
27,0,1
28,0,0
29,0,6
30,0,0
31,0,2
32,0,0
33,0,0
34,0,0
35,1,1
36,0,139
37,0,0
38,1,1
39,0,1
40,0,0
41,2,1
42,0,0
43,0,5
44,0,7
45,0,8
46,0,11
47,0,9
48,0,9
49,0,8
50,0,0
51,0,8
52,0,5
53,0,7
54,0,7
55,0,9
56,0,13
57,0,6
58,0,4
59,8,10
60,0,0
61,0,0
62,0,0
63,0,1
64,39,3
65,0,0
66,2,0
67,7,4
68,0,0
69,0,0
70,1,1
71,0,1
72,0,0
73,435,648
74,0,1
75,0,5
76,9,2
77,0,0
78,0,1
79,0,3
80,0,3
81,0,1
82,0,0
83,0,0
84,0,1
85,0,1
86,0,0
87,0,1
88,0,0
89,0,1
90,1,1
91,2,0
92,0,1
93,0,0
94,0,0
95,0,0
96,0,1
97,0,0
98,0,1
99,0,1
100,0,1
