TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,77,18
1,88,31
2,33,21
3,45,26
4,28,12
5,51,24
6,76,36
7,34,21
8,86,44
9,25,18
10,38,5
11,42,14
12,34,16
13,46,19
14,36,17
15,77,18
16,77,18
17,88,30
18,33,21
19,45,26
20,28,12
21,51,24
22,76,35
23,34,21
24,86,42
25,25,26
26,38,5
27,42,14
28,34,16
29,46,20
30,36,17
31,77,17
32,77,19
33,88,31
34,33,21
35,45,25
36,28,12
37,51,25
38,76,34
39,34,21
40,86,43
41,25,16
42,38,4
43,42,15
44,34,15
45,46,19
46,36,17
47,77,19
48,77,18
49,88,30
50,33,21
51,45,25
52,28,11
53,51,25
54,76,34
55,34,21
56,86,43
57,25,17
58,38,4
59,42,15
60,34,16
61,46,19
62,36,17
63,77,18
64,77,18
65,88,30
66,33,21
67,45,34
68,28,11
69,51,25
70,76,34
71,34,21
72,86,43
73,25,17
74,38,5
75,42,14
76,34,16
77,46,19
78,36,18
79,77,18
80,77,18
81,88,31
82,33,21
83,45,27
84,28,12
85,51,24
86,76,34
87,34,20
88,86,43
89,25,17
90,38,4
91,42,14
92,34,15
93,46,20
94,36,17
95,77,18
96,0,2
97,88,31
98,33,22
99,45,26
