TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,4,15
1,2,2
2,89,273
3,9,3
4,4,0
5,5,1
6,5,2
7,4,0
8,11,3
9,16,17
10,10,2
11,9,0
12,10,12
13,7,2
14,13,9
15,9,14
16,11,5
17,17,15
18,7,2
19,4,0
20,9,10
21,15,20
22,4,0
23,4,0
24,15,11
25,7,1
26,7,3
27,6,0
28,5,0
29,5,2
30,10,2
31,10,1
32,12,0
33,11,0
34,7,0
35,10,9
36,6,8
37,17,25
38,4,1
39,11,9
40,6,3
41,39,14
42,6,0
43,13,0
44,20,23
45,23,8
46,16,19
47,14,0
48,9,0
49,10,10
50,8,1
51,12,5
52,6,1
53,8,2
54,9,7
55,22,6
56,6,0
57,4,1
58,8,2
59,17,10
60,16,0
61,9,8
62,11,2
63,16,8
64,9,3
65,6,3
66,15,17
67,16,6
68,15,9
69,2,0
70,15,11
71,22,12
72,14,0
73,13,10
74,4,0
75,11,9
76,15,5
77,7,0
78,14,2
79,25,14
80,19,13
81,5,0
82,6,0
83,10,10
84,17,17
85,13,4
86,5,1
87,11,7
88,14,0
89,15,8
90,14,3
91,6,1
92,4,1
93,12,11
94,5,1
95,14,8
96,16,15
97,14,8
98,3,0
99,4,1
100,17,3
101,22,3
102,4,0
103,23,17
104,8,1
105,8,1
106,4,1
107,11,1
108,13,3
109,13,2
110,4,1
111,4,1
112,9,6
113,9,3
114,12,14
115,5,0
116,8,7
117,7,1
118,21,15
119,20,16
120,8,0
121,24,8
122,13,0
123,22,10
124,7,0
125,9,1
126,9,1
127,9,3
128,22,9
129,8,0
130,13,3
131,7,1
132,12,1
133,13,7
134,22,11
135,13,1
136,19,11
137,12,1
138,7,0
139,19,27
140,7,3
141,13,6
142,13,4
143,16,5
144,16,7
145,21,16
146,22,9
147,5,0
148,10,0
149,5,0
150,28,13
151,13,5
152,14,2
153,27,8
154,17,13
155,13,9
156,7,0
157,9,0
158,15,12
159,22,11
160,14,3
161,13,2
162,14,4
163,9,7
164,15,15
165,9,1
166,9,1
167,10,4
168,11,9
169,17,22
170,5,0
171,32,18
172,8,10
173,5,1
174,18,4
175,26,23
176,9,6
177,10,2
178,5,1
179,9,2
180,9,1
181,17,5
182,9,2
183,14,2
184,7,1
185,16,0
186,19,9
187,10,0
188,10,7
189,14,2
190,28,10
191,17,2
192,19,0
193,6,6
194,13,1
195,13,4
196,13,1
197,19,23
198,12,0
199,20,5
200,7,2
201,9,1
202,13,0
203,9,0
204,8,6
205,17,6
206,8,0
207,10,7
208,7,2
209,24,7
210,11,2
211,10,1
212,17,7
213,8,2
214,10,2
215,10,2
216,6,0
217,19,3
218,26,14
219,12,0
220,10,0
221,9,0
222,11,0
223,16,10
224,3,0
225,9,0
226,11,4
227,5,1
228,8,0
229,7,3
230,5,1
231,14,5
232,13,9
233,17,8
234,10,3
235,8,4
236,8,1
237,10,0
238,18,0
239,11,0
240,11,13
241,4,1
242,11,2
243,8,2
244,14,1
245,12,8
246,9,1
247,4,1
248,18,3
249,6,0
250,9,3
251,14,3
252,15,14
253,17,5
254,12,3
255,24,35
256,9,0
257,10,4
258,7,1
259,15,3
260,14,7
261,14,12
262,8,2
263,8,0
264,15,0
265,9,4
266,13,6
267,11,1
268,11,6
269,12,6
270,14,2
271,11,2
272,7,1
273,9,3
274,14,0
275,4,3
276,10,2
277,10,4
278,14,10
279,6,0
280,9,0
281,6,0
282,22,6
283,15,4
284,8,0
285,5,0
286,17,4
287,18,11
288,4,1
289,21,22
290,12,0
291,4,0
292,12,6
293,20,9
294,9,1
295,11,4
296,23,7
297,14,9
298,23,7
299,5,0
300,13,3
301,10,2
302,13,5
303,6,1
304,15,16
305,12,2
306,8,0
307,10,3
308,6,1
309,13,5
310,6,1
311,3,0
312,11,2
313,19,9
314,8,1
315,9,1
316,24,5
317,7,1
318,9,1
319,3,1
320,8,3
321,14,4
322,5,0
323,14,0
324,4,4
325,7,0
326,14,5
327,8,0
328,11,3
329,10,1
330,13,2
331,12,2
332,17,1
333,13,0
334,12,0
335,7,7
336,14,1
337,5,0
338,11,6
339,20,9
340,12,0
341,10,3
342,10,4
343,21,0
344,14,6
345,22,3
346,4,0
347,11,5
348,30,7
349,21,7
350,5,1
351,15,0
352,6,0
353,12,0
354,11,0
355,8,7
356,4,0
357,5,1
358,10,1
359,9,1
360,11,1
361,12,2
362,21,8
363,5,1
364,17,3
365,22,4
366,6,1
367,13,1
368,12,2
369,10,2
370,5,0
371,4,0
372,43,13
373,13,0
374,3,0
375,27,9
376,10,0
377,8,0
378,59,23
379,22,7
380,73,35
381,42,15
382,45,23
383,34,7
384,9,0
385,8,4
386,9,2
387,3,2
388,4,3
389,9,2
390,11,1
391,4,0
392,17,9
393,11,3
394,7,1
395,5,4
396,10,0
397,11,0
398,5,0
399,16,12
400,7,3
401,6,2
402,4,1
403,16,4
404,8,2
405,5,0
406,5,0
407,13,8
408,6,2
409,8,4
410,4,2
411,8,0
412,8,0
413,6,8
414,8,1
415,10,0
416,14,11
417,5,1
418,16,9
419,7,0
420,10,0
421,17,11
422,16,5
423,13,3
424,4,2
425,7,0
426,6,0
427,11,0
428,10,8
429,8,3
430,16,3
431,9,3
432,3,0
433,5,2
434,12,5
435,6,4
436,14,6
437,4,1
438,6,3
439,4,0
440,14,0
441,13,0
442,5,8
443,4,1
444,6,1
445,9,2
446,8,0
447,15,8
448,36,30
449,13,9
450,9,1
451,9,9
452,11,10
453,10,2
454,10,0
455,11,2
456,9,10
457,16,3
458,13,4
459,6,1
460,7,1
461,10,4
462,11,5
463,8,4
464,14,7
465,5,0
466,9,11
467,13,3
468,9,4
469,11,0
470,10,10
471,5,2
472,10,2
473,5,0
474,8,1
475,8,1
476,5,1
477,13,4
478,16,9
479,4,0
480,11,0
481,25,13
482,10,0
483,11,8
484,5,0
485,10,0
486,22,8
487,15,1
488,10,0
489,9,0
490,19,10
491,10,0
492,17,7
493,11,4
494,13,2
495,5,2
496,6,0
497,23,7
498,12,5
499,13,3
500,16,11
501,7,3
502,23,5
503,13,3
504,11,7
505,5,0
506,18,0
507,8,11
508,6,5
509,10,2
510,22,5
511,5,1
512,5,9
513,7,0
514,12,5
515,7,1
516,9,2
517,5,0
518,7,3
519,8,0
520,8,0
521,8,1
522,5,0
523,3,1
524,20,0
525,17,5
526,5,0
527,11,4
528,11,0
529,12,0
530,19,8
531,14,2
532,10,2
533,11,1
534,11,1
535,23,5
536,3,0
537,5,1
538,6,1
539,12,2
540,16,3
541,11,0
542,8,0
543,5,0
544,5,0
545,10,9
546,5,0
547,10,0
548,7,0
549,10,6
550,10,2
551,13,3
552,13,3
553,18,5
554,23,6
555,16,2
556,4,1
557,9,2
558,8,5
559,18,3
560,9,1
561,35,18
562,8,0
563,6,5
564,17,4
565,8,3
566,4,0
567,16,0
568,8,0
569,11,0
570,10,8
571,4,0
572,11,0
573,12,6
574,8,3
575,21,4
576,13,4
577,17,7
578,6,0
579,11,5
580,12,5
581,9,2
582,12,3
583,18,6
584,18,5
585,6,0
586,7,5
587,10,3
588,14,5
589,18,9
590,17,7
591,6,1
592,9,1
593,9,0
594,15,8
595,8,1
596,17,0
597,14,13
598,5,2
599,6,0
600,12,3
601,10,1
602,18,1
603,13,0
604,7,0
605,6,0
606,20,10
607,13,9
608,15,5
609,17,14
610,12,2
611,16,0
612,12,9
613,32,8
614,14,2
615,13,2
616,10,1
617,13,2
618,5,0
619,21,5
620,21,4
621,6,1
622,14,4
623,17,3
624,16,2
625,5,1
626,13,2
627,34,10
628,15,6
629,19,4
630,12,4
631,13,1
632,14,4
633,11,2
634,5,1
635,15,2
636,9,1
637,9,1
638,11,2
639,8,1
640,19,3
641,22,5
642,17,3
643,13,2
644,9,0
645,10,0
646,11,9
647,21,4
648,13,0
649,12,0
650,23,15
651,14,3
652,14,0
653,6,7
654,21,4
655,5,1
656,24,5
657,9,0
658,13,0
659,26,14
660,9,0
661,48,48
662,35,19
663,23,19
664,7,2
665,12,1
666,12,3
667,11,3
668,9,1
669,15,0
670,14,0
671,11,0
672,5,0
673,17,11
674,8,1
675,26,5
676,16,3
677,16,0
678,8,0
679,20,9
680,10,2
681,12,6
682,4,1
683,10,3
684,4,0
685,7,0
686,5,0
687,11,0
688,14,0
689,6,8
690,6,2
691,17,9
692,14,12
693,13,0
694,12,8
695,10,0
696,11,0
697,4,10
698,17,3
699,16,5
700,13,2
701,5,2
702,6,1
703,6,2
704,11,4
705,11,1
706,29,11
707,13,0
708,10,0
709,6,0
710,12,0
711,10,12
712,11,6
713,13,1
714,19,1
715,8,9
716,29,4
717,8,0
718,9,6
719,13,1
720,13,0
721,12,7
722,18,3
723,10,0
724,12,0
725,13,8
726,4,0
727,12,5
728,6,1
729,10,0
730,5,4
731,12,1
732,11,0
733,12,4
734,14,7
735,10,1
736,9,4
737,7,1
738,6,3
739,7,0
740,8,0
741,10,6
742,12,5
743,23,0
744,20,8
745,10,4
746,8,2
747,13,2
748,12,1
749,10,1
750,12,1
751,6,0
752,10,0
753,16,0
754,5,0
755,4,0
756,16,9
757,6,1
758,11,4
759,5,0
760,15,0
761,16,0
762,10,6
763,8,0
764,18,0
765,19,15
766,8,2
767,11,3
768,11,0
769,11,7
770,17,2
771,13,1
772,11,1
773,14,0
774,10,8
775,6,1
776,14,3
777,5,0
778,8,0
779,9,6
780,19,2
781,13,6
782,12,3
783,10,0
784,7,0
785,19,4
786,10,7
787,9,0
788,11,6
789,13,3
790,5,0
791,17,4
792,17,5
793,25,6
794,5,0
795,5,1
796,5,0
797,5,0
798,18,3
799,8,2
800,8,2
801,16,2
802,4,0
803,8,2
804,9,3
805,8,1
806,9,0
807,8,0
808,12,0
809,11,0
810,10,0
811,10,8
812,19,4
813,5,0
814,11,0
815,19,8
816,11,0
817,14,9
818,5,0
819,23,4
820,16,0
821,8,0
822,13,5
823,8,1
824,11,0
825,10,0
826,25,12
827,12,2
828,11,1
829,11,1
830,20,3
831,16,2
832,13,2
833,11,0
834,7,0
835,13,7
836,3,0
837,16,1
838,20,0
839,10,5
840,8,3
841,11,1
842,13,3
843,11,0
844,11,0
845,11,0
846,11,0
847,28,10
848,11,0
849,10,0
850,26,7
851,11,0
852,11,4
853,9,0
854,8,0
855,8,3
856,8,2
857,17,3
858,13,0
859,5,0
860,23,8
861,14,6
862,18,3
863,11,1
864,12,1
865,32,13
866,12,0
867,16,0
868,17,6
869,17,1
870,9,5
871,16,3
872,20,1
873,19,6
874,19,5
875,20,5
876,45,36
877,9,2
878,9,0
879,15,7
880,8,0
881,12,0
882,34,14
883,11,5
884,11,1
885,10,0
886,16,9
887,13,0
888,14,0
889,14,11
890,12,3
891,10,2
892,10,4
893,51,12
894,22,8
895,9,0
896,9,0
897,8,0
898,14,16
899,14,1
900,4,3
901,25,9
902,16,2
903,11,0
904,16,0
905,16,10
906,7,1
907,11,5
908,19,5
909,14,8
910,14,0
911,8,0
912,14,17
913,8,0
914,15,4
915,17,9
916,9,10
917,20,7
918,13,3
919,14,5
920,17,5
921,13,1
922,16,8
923,14,1
924,8,0
925,13,10
926,16,1
927,10,0
928,12,0
929,12,0
930,14,9
931,12,0
932,11,7
933,11,4
934,17,9
935,13,1
936,13,0
937,20,10
938,13,0
939,25,11
940,11,0
941,15,0
942,15,9
943,11,2
944,4,0
945,5,0
946,10,1
947,12,2
948,13,2
949,6,2
950,35,13
951,21,6
952,8,1
953,4,1
954,3,0
955,22,17
956,9,2
957,11,4
958,8,0
959,7,0
960,10,3
961,14,1
962,13,0
963,25,10
964,11,2
965,8,2
966,8,1
967,23,10
968,11,1
969,13,4
970,12,2
971,8,0
972,9,0
973,10,0
974,8,8
975,4,1
976,12,1
977,7,1
978,12,7
979,11,1
980,4,0
981,4,0
982,11,6
983,13,3
984,6,0
985,10,3
986,8,0
987,4,6
988,11,2
989,16,1
990,7,0
991,3,0
992,9,0
993,4,7
994,10,1
995,6,0
996,3,0
997,11,0
998,10,0
999,3,0
