TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,31,155
1,15,25
2,21,19
3,26,30
4,24,40
5,16,19
6,34,65
7,27,36
8,19,23
9,32,76
10,20,24
11,28,40
12,28,47
13,21,42
14,16,7
15,25,21
16,20,18
17,22,5
18,22,20
19,15,2
20,23,7
21,35,34
22,26,3
23,14,0
24,24,16
25,21,0
26,24,17
27,30,35
28,19,20
29,23,9
30,30,28
31,17,26
32,32,26
33,35,51
34,26,28
35,18,10
36,27,23
37,28,24
38,18,3
39,26,21
40,26,10
41,27,21
42,21,18
43,21,10
44,30,25
45,22,0
46,18,18
47,31,0
48,30,28
49,28,0
50,23,18
51,29,31
52,20,0
53,17,26
54,26,21
55,25,28
56,27,9
57,20,0
58,17,18
59,21,1
60,13,0
61,20,18
62,13,10
63,27,6
64,25,14
65,22,9
66,28,17
67,23,19
68,19,0
69,28,30
70,22,22
71,20,18
72,19,0
73,43,67
74,33,19
75,18,0
76,27,34
77,20,10
78,18,6
79,24,17
80,18,0
81,25,17
82,14,23
83,21,9
84,29,29
85,12,19
86,30,31
87,29,36
88,35,20
89,25,14
90,23,17
91,22,32
92,21,17
93,18,0
94,30,24
95,24,20
96,36,31
97,26,20
98,24,6
99,38,15
100,16,17
101,18,0
102,22,12
103,28,31
104,22,12
105,25,0
106,16,15
107,14,4
108,22,8
109,27,0
110,30,27
111,28,36
112,22,9
113,18,0
114,21,31
115,32,2
116,23,20
117,30,17
118,14,11
119,23,4
120,27,18
121,23,10
122,23,19
123,29,8
124,18,18
125,39,26
126,29,10
127,15,0
128,14,26
129,22,8
130,27,20
131,15,0
132,25,17
133,23,20
134,24,9
135,25,10
136,28,7
137,16,0
138,25,16
139,21,24
140,32,10
141,33,26
142,33,0
143,28,35
144,36,11
145,35,20
146,25,23
147,25,16
148,24,4
149,20,17
150,22,2
151,30,13
152,35,18
153,29,27
154,32,0
155,27,26
156,20,1
157,23,20
158,21,15
159,29,17
160,33,29
161,28,19
162,20,0
163,25,27
164,26,18
165,29,42
166,18,0
167,23,28
168,27,17
169,18,0
170,33,36
171,16,24
172,20,0
173,22,14
174,26,20
175,12,0
176,17,5
177,22,0
178,31,17
179,29,6
180,23,18
181,25,0
182,29,26
183,37,29
184,24,2
185,29,23
186,35,25
187,19,20
188,30,13
189,24,17
190,28,16
191,25,18
192,16,0
193,29,24
194,19,0
195,30,27
196,26,16
197,17,5
198,35,34
199,23,16
200,20,10
201,22,0
202,28,10
203,18,21
204,37,23
205,22,0
206,11,11
207,19,2
208,24,17
209,24,0
210,29,16
211,35,16
212,35,16
213,22,7
214,35,5
215,23,27
216,33,0
217,26,27
218,13,0
219,37,38
220,27,0
221,34,18
222,30,17
223,22,0
224,26,16
225,37,17
226,25,0
227,25,16
228,18,0
229,29,14
230,22,0
231,25,23
232,26,7
233,29,25
234,25,20
235,30,15
236,45,20
237,32,35
238,21,9
239,24,18
240,27,23
241,21,10
242,23,18
243,24,15
244,30,34
245,24,10
246,17,19
247,27,41
248,25,22
249,21,18
250,27,20
251,31,23
252,23,20
253,26,23
254,19,15
255,30,25
256,24,16
257,28,19
258,28,40
259,26,17
260,18,15
261,21,17
262,28,11
263,22,0
264,18,19
265,16,0
266,24,21
267,24,6
268,18,12
269,23,6
270,26,24
271,15,4
272,24,0
273,24,18
274,36,5
275,21,20
276,22,4
277,20,20
278,19,0
279,28,17
280,29,17
281,16,11
282,25,1
283,24,0
284,16,17
285,10,0
286,29,6
287,17,20
288,19,9
289,24,0
290,17,21
291,25,4
292,27,0
293,21,26
294,27,0
295,23,24
296,17,2
297,20,20
298,15,9
299,23,6
300,27,18
301,19,0
302,23,18
303,19,0
304,24,16
305,23,8
306,23,10
307,27,0
308,28,26
309,35,7
310,22,25
311,22,0
312,33,28
313,25,20
314,22,3
315,32,16
316,21,20
317,20,6
318,28,18
319,19,0
320,28,17
321,22,0
322,38,16
323,17,2
324,35,0
325,23,26
326,23,0
327,33,25
328,24,17
329,27,9
330,28,25
331,25,16
332,23,19
333,26,6
334,26,18
335,27,1
336,34,35
337,25,16
338,26,20
339,26,29
340,26,14
341,18,12
342,25,24
343,33,34
344,24,20
345,25,11
346,19,0
347,29,19
348,20,18
349,24,3
350,32,17
351,27,16
352,35,29
353,30,8
354,27,4
355,30,22
356,21,3
357,15,12
358,20,6
359,27,23
360,12,3
361,39,2
362,35,18
363,15,2
364,23,0
365,30,16
366,29,17
367,18,0
368,29,17
369,19,16
370,28,1
371,36,18
372,35,27
373,34,25
374,22,0
375,20,27
376,27,20
377,30,22
378,18,18
379,22,17
380,12,0
381,18,10
382,24,0
383,24,18
384,21,17
385,18,18
386,33,0
387,23,25
388,26,14
389,21,21
390,22,5
391,25,3
392,29,26
393,15,0
394,41,34
395,32,0
396,26,18
397,19,0
398,25,21
399,29,7
400,24,7
401,19,1
402,33,16
403,22,2
404,22,15
405,43,10
406,26,13
407,46,30
408,28,25
409,20,0
410,31,20
411,33,5
412,20,13
413,24,0
414,27,19
