TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,23,0
1,11,16
2,8,0
3,15,15
4,8,0
5,30,16
6,27,16
7,12,0
8,24,31
9,16,0
10,4,0
11,11,16
12,19,0
13,14,15
14,38,31
15,9,0
16,47,16
17,7,16
18,20,0
19,39,47
20,39,15
21,28,31
22,86,110
23,34,15
24,4,0
25,49,63
26,22,16
27,36,15
28,27,16
29,5,0
30,7,15
31,8,0
32,14,0
33,9,0
34,25,0
35,114,344
36,24,16
37,43,31
38,11,0
39,8,16
40,32,0
41,62,250
42,195,734
43,42,31
44,47,32
45,85,157
46,5,0
47,40,78
48,12,0
49,13,0
50,60,109
51,7,0
52,19,11
53,12,12
54,4,0
55,3,0
56,24,24
57,23,0
58,52,63
59,26,47
60,13,0
61,17,0
62,54,32
63,4,0
64,40,93
65,12,0
66,34,32
67,127,109
68,86,422
69,7,0
70,132,110
71,7,0
72,2,0
73,42,15
74,4,0
75,21,16
76,6,0
77,26,0
78,24,16
79,13,0
80,54,31
81,6,0
82,10,0
83,5,0
84,15,15
85,22,0
86,10,16
87,16,0
88,42,130
89,9,0
90,89,58
91,10,16
92,7,0
93,41,16
94,33,47
95,14,0
96,46,31
97,15,0
98,22,15
99,21,0
100,26,16
101,72,109
102,8,0
103,30,110
104,31,47
105,37,31
106,61,62
107,61,63
108,66,94
109,15,0
110,6,15
111,11,0
112,14,0
113,15,0
114,12,0
115,3,0
116,41,47
117,4,0
118,8,0
119,21,16
120,11,0
121,16,0
122,42,94
123,51,31
124,44,78
125,41,47
126,12,0
127,48,31
128,21,16
129,14,0
130,2,0
131,21,15
132,67,63
133,57,47
134,65,125
135,16,0
136,3,0
137,10,0
138,7,0
139,44,31
140,19,16
141,6,0
142,88,46
143,12,0
144,24,16
145,16,0
146,3,0
147,118,109
148,16,0
149,65,32
150,12,15
151,11,0
152,25,0
153,29,16
154,18,15
155,164,188
156,51,47
157,8,0
158,11,0
159,79,234
160,6,0
161,1,0
162,9,0
163,32,16
164,8,0
165,2,0
166,30,16
167,16,0
168,98,125
169,32,15
170,20,0
171,4,0
172,47,16
173,18,15
174,36,0
175,30,63
176,8,0
177,53,78
178,13,16
179,34,31
180,23,15
181,23,0
182,10,16
183,18,0
184,23,16
185,2,0
186,26,15
187,41,16
188,8,0
189,21,16
190,38,62
191,4,0
192,34,16
193,29,15
194,21,0
195,19,0
196,12,0
197,11,16
198,35,16
199,6,0
200,42,93
201,38,47
202,43,16
203,16,0
204,48,47
205,39,15
206,16,0
207,56,266
208,33,16
209,6,0
210,32,15
211,31,0
212,82,94
213,25,16
214,15,0
215,22,0
216,18,15
217,2,0
218,48,31
219,6,0
220,4,0
221,40,16
222,139,1533
223,86,110
224,11,0
225,27,15
226,8,0
227,57,94
228,8,0
229,24,16
230,92,47
231,5,0
232,15,0
233,19,0
234,19,0
235,9,16
236,11,0
237,27,47
238,7,0
239,76,78
240,44,31
241,68,406
242,53,32
243,10,0
244,64,78
245,21,31
246,6,0
247,94,62
248,21,16
249,28,16
250,10,0
251,10,0
252,19,0
253,8,0
254,78,62
255,50,16
256,49,15
257,61,32
258,81,250
259,11,15
260,8,0
261,9,0
262,6,0
263,40,16
264,14,0
265,31,31
266,12,0
267,55,47
268,30,16
269,25,15
270,10,0
271,85,63
272,51,187
273,48,16
274,31,16
275,48,31
276,6,0
277,13,0
278,12,15
279,78,79
280,39,15
281,6,0
282,44,31
283,4,0
284,40,32
285,15,0
286,3,0
287,32,15
288,14,16
289,28,0
290,8,0
291,40,16
292,44,46
293,10,0
294,92,110
295,12,0
296,21,0
297,40,15
298,32,16
299,44,47
300,54,47
301,42,78
302,36,31
303,11,0
304,17,16
305,7,0
306,15,0
307,29,31
308,4,0
309,46,16
310,60,78
311,11,0
312,7,0
313,22,15
314,16,16
315,12,0
316,15,0
317,12,0
318,68,63
319,11,0
320,19,15
321,5,0
322,4,0
323,81,172
324,39,16
325,19,15
326,12,0
327,11,0
328,14,16
329,2,0
330,14,0
331,22,0
332,18,31
333,18,0
334,41,47
335,11,0
336,42,16
337,65,31
338,42,62
339,13,0
340,34,16
341,97,125
342,23,16
343,36,15
344,22,16
345,12,0
346,12,0
347,17,16
348,8,0
349,16,0
350,6,0
351,6,0
352,15,15
353,38,16
354,39,47
355,49,15
356,40,125
357,58,353
358,31,24
359,6,0
360,14,0
361,60,62
362,6,0
363,23,16
364,17,0
365,92,109
366,17,16
367,113,94
368,8,0
369,26,0
370,36,47
371,28,15
372,17,0
373,22,0
374,29,32
375,24,15
376,20,16
377,82,47
378,96,125
379,89,109
380,15,16
381,6,0
382,41,31
383,19,15
384,8,0
385,34,16
386,11,0
387,9,0
388,8,0
389,26,16
390,18,0
391,17,15
392,55,47
393,46,47
394,23,16
395,2,0
396,12,0
397,19,0
398,21,16
399,9,0
400,21,15
401,71,44
402,9,1
403,19,5
404,48,37
405,34,43
406,61,58
407,30,31
408,10,0
409,6,0
410,10,0
411,89,63
412,8,0
413,41,47
414,21,0
415,15,15
416,24,16
417,60,47
418,8,0
419,28,15
420,6,0
421,30,16
422,91,109
423,23,32
424,27,31
425,32,15
426,23,0
427,12,0
428,74,157
429,8,0
430,88,62
431,27,16
432,11,0
433,3,0
434,12,0
435,23,16
436,30,15
437,31,16
438,14,0
439,16,0
440,6,15
441,23,0
442,24,0
443,11,16
444,15,0
445,56,31
446,3,0
447,31,0
448,13,16
449,14,0
450,35,47
451,34,31
452,43,31
453,12,0
454,138,453
455,19,0
456,2,0
457,4,0
458,26,16
459,12,0
460,32,31
461,44,16
462,34,15
463,19,32
464,57,47
465,6,0
466,10,15
467,6,0
468,13,0
469,38,16
470,40,47
471,23,15
472,21,0
473,90,63
474,24,15
475,22,16
476,55,47
477,13,0
478,63,94
479,60,47
480,99,234
481,10,0
482,18,0
483,44,62
484,14,0
485,2,0
486,56,47
487,4,0
488,41,32
489,5,0
490,10,0
491,4,0
492,11,0
493,29,15
494,11,16
495,65,62
496,28,16
497,12,16
498,14,0
499,14,15
