TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,77,24
1,88,39
2,33,27
3,45,40
4,28,17
5,51,32
6,76,57
7,34,26
8,86,51
9,25,31
10,38,14
11,42,20
12,34,23
13,46,27
14,36,20
15,77,21
16,77,24
17,88,33
18,33,27
19,45,29
20,28,13
21,51,27
22,76,41
23,34,26
24,86,52
25,25,24
26,38,5
27,42,19
28,34,20
29,46,23
30,36,23
31,77,31
32,77,21
33,88,37
34,33,24
35,45,41
36,28,38
37,51,33
38,76,42
39,34,28
40,86,47
41,25,20
42,38,4
43,42,16
44,34,17
45,46,24
46,36,20
47,77,23
48,77,23
49,88,35
50,33,24
51,45,35
52,28,23
53,51,32
54,76,47
55,34,27
56,86,51
57,25,22
58,38,6
59,42,20
60,34,24
61,46,25
62,36,19
63,77,23
64,77,23
65,88,37
66,33,28
67,45,32
68,28,14
69,51,29
70,76,41
71,34,26
72,86,50
73,25,28
74,38,5
75,42,20
76,34,21
77,46,22
78,36,22
79,77,30
80,77,20
81,88,40
82,33,28
83,45,34
84,28,13
85,51,28
86,76,40
87,34,22
88,86,57
89,25,22
90,38,6
91,42,15
92,34,19
93,46,22
94,36,22
95,77,20
96,0,3
97,88,48
98,33,27
99,45,29
