TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,2,0
1,1,1
2,1,1
3,9,1
4,4,2
5,1,1
6,17,1
7,1,1
8,1,1
9,1,1
10,24,7
11,17,1
12,2,1
13,36,3
14,91,53
15,237,300
16,95,660
17,166,155
18,86,54
19,50,19
20,46,10
21,108,80
22,2,2
23,68,8
24,1,1
25,41,4
26,51,7
27,5,2
28,2,1
29,49,19
30,2,1
31,18,4
32,1,1
33,1,1
34,1,1
35,1,0
36,259,605
37,1,1
38,1,1
39,4,1
40,3,1
41,3,1
42,2,1
43,3,6
44,48,19
45,19,12
46,72,62
47,10,12
48,16,15
49,8,10
50,1,1
51,48,17
52,14,6
53,63,28
54,51,24
55,71,35
56,78,44
57,18,8
58,43,17
59,8,11
60,3,6
61,1,0
62,1,1
63,6,1
64,17,5
65,1,0
66,1,1
67,5,1
68,1,1
69,1,0
70,1,1
71,8,2
72,3,1
73,429,1054
74,6,2
75,48,20
76,9,1
77,2,1
78,1,1
79,35,11
80,30,10
81,7,2
82,1,0
83,3,3
84,10,3
85,1,1
86,1,0
87,5,3
88,4,2
89,1,1
90,1,0
91,1,1
92,3,1
93,1,0
94,2,2
95,1,0
96,10,7
97,1,1
98,10,2
99,15,7
100,1,1
