TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,2
1,0,19
2,0,23
3,0,17
4,0,0
5,0,0
6,0,1
7,1,8
8,0,1
9,0,2
10,0,25
11,0,5
12,0,2
13,0,21
14,0,0
15,0,10
16,0,7
17,0,6
18,0,1
19,0,5
20,0,3
21,0,10
22,0,3
23,0,4
24,0,0
25,0,1
26,0,87
27,0,2
28,0,1
29,9,12
30,0,1
31,0,0
32,0,6
33,0,5
34,0,0
35,0,2
36,0,1
37,0,1
38,0,0
39,0,2
40,1,3
41,0,2
42,0,2
43,0,0
44,0,1
45,0,1
46,0,3
47,0,6
48,0,1
49,2,8
50,0,1
51,0,1
52,0,0
53,0,34
54,1,4
55,0,5
56,0,4
57,0,1
58,0,4
59,0,16
60,0,1
61,0,0
62,0,2
63,0,0
64,2,4
65,0,1
66,0,2
67,2,5
68,8,7
69,39,6
70,0,1
71,0,8
72,0,5
73,0,5
74,0,4
75,20,23
76,0,31
77,0,6
78,0,3
79,0,5
80,0,2
81,0,2
82,0,3
83,0,8
84,0,2
85,0,0
86,0,1
87,0,0
88,1,2
89,0,20
90,0,1
91,0,2
92,0,1
93,0,3
94,0,1
95,25,13
96,15,7
97,0,2
98,0,3
99,1,1
100,0,1
