TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,45,657
1,66,594
2,34,454
3,32,547
4,47,391
5,76,609
6,56,390
7,37,391
8,38,281
9,37,438
10,35,454
11,37,515
12,44,689
13,44,437
14,31,297
15,71,438
16,35,406
17,36,422
18,92,640
19,97,469
20,57,407
21,119,814
22,36,642
23,58,266
24,41,656
25,68,391
26,23,453
27,44,453
28,31,515
29,35,391
30,42,359
31,116,658
32,23,390
33,96,564
34,65,532
35,29,453
36,33,437
37,35,422
38,39,375
39,35,500
40,48,532
41,45,360
42,45,564
43,37,582
44,44,310
45,34,421
46,49,407
47,53,890
48,44,781
49,53,469
50,45,297
51,45,549
52,35,422
53,41,532
54,51,359
55,44,625
56,31,469
57,32,313
58,54,328
59,25,406
60,32,437
61,38,625
62,31,408
63,32,438
64,30,437
65,95,423
66,30,441
67,33,453
68,35,422
69,32,500
70,60,250
71,98,609
72,65,672
73,34,470
74,40,343
75,38,329
76,117,547
77,73,485
78,97,469
79,35,593
80,53,485
81,28,437
82,62,641
83,68,443
84,35,419
85,32,422
86,48,298
87,47,922
88,55,625
89,58,437
90,41,469
91,38,609
92,175,956
93,34,437
94,43,422
95,24,407
96,24,328
97,19,328
98,42,359
99,37,782
100,34,375
101,103,437
102,49,750
103,63,751
104,80,469
105,35,564
106,54,734
107,29,234
108,82,563
109,72,453
110,44,453
111,45,422
112,35,643
113,46,531
114,47,642
115,35,531
116,36,297
117,32,406
118,23,391
119,35,484
120,32,391
121,30,421
122,61,438
123,41,549
124,29,546
125,35,470
126,108,640
127,23,360
128,33,406
129,54,344
130,168,515
131,83,500
132,40,547
133,37,626
134,62,735
135,38,423
136,44,453
137,158,453
138,29,407
139,37,797
140,35,473
141,33,402
142,25,297
143,92,689
144,34,375
145,114,469
146,37,391
147,54,594
148,41,844
149,35,453
150,42,469
151,55,359
152,35,375
153,36,423
154,46,814
155,53,454
156,117,407
157,167,437
158,42,391
159,41,484
160,43,547
161,46,578
162,103,469
163,82,517
164,29,328
165,34,422
166,58,580
167,87,437
168,37,313
169,79,359
170,40,609
171,31,375
172,30,438
173,36,531
174,33,454
175,46,516
176,33,463
177,34,428
178,47,453
179,67,578
180,49,469
181,31,547
182,62,453
183,29,547
184,35,422
185,29,517
186,23,235
187,28,296
188,36,501
189,29,218
190,36,453
191,54,672
192,31,391
193,88,406
194,37,563
195,58,422
196,36,391
197,56,578
198,119,454
199,36,376
200,45,532
201,36,515
202,35,610
203,98,609
204,164,719
205,37,624
206,30,470
207,61,704
208,70,438
209,36,516
210,35,468
211,37,344
212,29,344
213,161,547
214,40,500
215,38,578
216,65,658
217,47,547
218,56,626
219,70,469
220,35,421
221,30,375
222,35,422
223,42,672
224,44,469
225,34,454
226,55,470
227,34,500
228,34,471
229,35,578
230,34,312
231,51,516
232,35,438
233,159,640
234,81,563
235,55,422
236,20,375
237,77,407
238,36,469
239,43,423
240,51,515
241,51,391
242,40,406
243,62,484
244,51,563
245,31,547
246,37,611
247,54,516
248,63,535
249,88,685
250,31,469
251,44,687
252,46,391
253,30,437
254,44,406
255,44,438
256,95,455
257,51,469
258,38,375
259,23,423
260,36,672
261,34,375
262,121,453
263,22,360
264,39,547
265,56,687
266,50,375
267,40,548
268,51,406
269,53,549
270,33,359
271,34,438
272,35,453
273,86,484
274,57,610
275,45,453
276,41,422
277,45,517
278,52,531
279,52,517
280,56,578
281,63,391
282,23,562
283,40,703
284,69,422
285,120,657
286,38,610
287,31,516
288,38,454
289,81,438
290,21,359
291,44,313
292,35,515
293,53,625
294,41,407
295,45,406
296,79,391
297,37,642
298,44,312
299,39,594
300,67,548
301,35,469
302,71,437
303,36,438
304,63,547
305,56,594
306,53,437
307,40,422
308,32,408
309,39,562
310,101,548
311,42,406
312,32,344
313,31,422
314,43,375
315,55,437
316,36,782
317,54,515
318,33,690
319,76,390
320,35,344
321,41,516
322,32,469
323,52,375
324,52,438
325,42,484
326,37,406
327,36,578
328,43,469
329,46,609
330,35,644
331,84,498
332,88,531
333,33,360
334,45,375
335,31,312
336,42,313
337,33,359
338,65,438
339,24,359
340,84,393
341,82,454
342,140,547
343,43,470
344,33,500
345,21,312
346,48,782
347,97,453
348,63,703
349,65,266
350,38,595
351,37,469
352,37,610
353,40,438
354,81,578
355,34,359
356,26,516
357,103,562
358,34,375
359,57,500
360,30,385
361,30,444
362,36,563
363,41,642
364,38,531
365,59,890
366,53,469
367,35,485
368,29,343
369,44,438
370,48,533
371,47,594
372,71,307
373,49,412
374,25,406
