TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,10,3
1,1,8
2,2,3
3,1,3
4,39,53
5,1,2
6,1,5
7,3,5
8,1,4
9,1,5
10,1,2
11,2,5
12,1,6
13,50,14
14,10,10
15,1,2
16,2,4
17,4,6
18,2,5
19,8,8
20,6,9
21,2,4
22,1,2
23,21,13
24,1,2
25,19,11
26,8,22
27,4,4
28,28,10
29,26,22
30,42,16
31,2,4
32,2,4
33,9,5
34,4,11
35,8,23
36,1,4
37,1,3
38,6,34
39,1,2
40,41,788
41,5,18
42,1,2
43,1,4
44,7,7
45,1,3
46,18,24
47,1,3
48,4,4
49,12,26
50,1,4
51,5,19
52,12,12
53,4,13
54,1,2
55,25,13
56,1,4
57,2,5
58,1,5
59,49,20
60,32,33
61,3,5
62,29,37
63,7,19
64,61,215
65,2,5
66,14,8
67,4,8
68,21,12
69,4,6
70,21,9
71,8,5
72,10,15
73,2,4
74,9,93
75,24,13
76,3,9
77,2,3
78,2,4
79,1,6
80,17,13
81,2,5
82,6,4
83,25,9
84,1,3
85,27,23
86,26,35
87,1,7
88,45,36
89,6,6
90,17,23
91,72,38
92,48,304
93,17,59
94,2,381
95,31,663
96,20,42
97,23,64
98,1,7
99,15,16
100,1,5
