TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,6,1
1,2,2
2,4,7
3,50,17
4,5,0
5,1,1
6,1,1
7,1,1
8,1,0
9,2,2
10,50,94
11,11,5
12,2,2
13,45,28
14,5,2
15,29,53
16,11,9
17,2,4
18,2,6
19,2,2
20,2,2
21,8,5
22,2,2
23,1,1
24,1,0
25,1,1
26,81,61
27,1,2
28,2,2
29,9,4
30,2,3
31,1,1
32,4,4
33,2,3
34,1,1
35,6,2
36,2,3
37,2,1
38,1,1
39,2,2
40,1,1
41,2,1
42,2,2
43,4,1
44,2,1
45,2,2
46,10,6
47,28,18
48,4,5
49,2,1
50,5,2
51,1,1
52,3,1
53,75,67
54,1,1
55,19,8
56,2,3
57,1,1
58,13,7
59,52,34
60,1,1
61,1,1
62,2,1
63,2,4
64,2,1
65,2,1
66,2,1
67,2,3
68,8,2
69,39,4
70,1,1
71,24,15
72,29,15
73,31,7
74,14,215
75,20,14
76,77,59
77,29,23
78,2,3
79,12,5
80,2,2
81,1,1
82,2,3
83,30,16
84,55,6
85,2,2
86,2,1
87,1,1
88,1,1
89,61,338
90,2,1
91,2,2
92,1,2
93,1,2
94,2,2
95,25,11
96,15,6
97,2,2
98,2,2
99,1,0
100,2,1
