TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,31,152
1,12,17
2,18,30
3,23,36
4,25,26
5,13,1
6,34,42
7,24,21
8,16,9
9,29,16
10,18,0
11,29,51
12,29,33
13,18,0
14,13,17
15,22,7
16,17,11
17,24,21
18,25,50
19,17,1
20,25,10
21,38,38
22,26,21
23,13,9
24,26,32
25,23,20
26,22,2
27,31,25
28,16,0
29,20,20
30,27,21
31,14,13
32,32,4
33,35,17
34,24,18
35,15,0
36,24,6
37,25,10
38,17,0
39,29,28
40,28,26
41,25,2
42,19,0
43,18,20
44,27,7
45,21,20
46,15,2
47,31,57
48,30,21
49,28,15
50,20,19
51,27,0
52,19,17
53,19,0
54,28,10
55,22,0
56,27,30
57,21,3
58,14,0
59,22,11
60,10,0
61,17,0
62,15,20
63,26,9
64,22,19
65,24,8
66,25,20
67,21,0
68,16,19
69,25,16
70,19,1
71,17,6
72,21,0
73,43,37
74,33,22
75,17,2
76,28,0
77,17,23
78,15,6
79,22,39
80,17,1
81,22,15
82,11,3
83,18,0
84,26,23
85,11,1
86,27,20
87,27,13
88,35,17
89,23,2
90,21,11
91,22,7
92,18,1
93,17,0
94,27,16
95,21,1
96,36,17
97,27,3
98,26,0
99,38,28
100,13,0
101,15,0
102,20,22
103,25,7
104,19,7
105,28,0
106,15,0
107,11,17
108,21,8
109,26,2
110,27,0
111,25,25
112,19,0
113,15,18
114,18,5
115,31,28
116,25,6
117,28,12
118,15,17
119,24,7
120,24,16
121,25,33
122,21,1
123,30,16
124,17,9
125,39,25
126,30,1
127,15,0
128,11,19
129,20,5
130,28,21
131,12,4
132,23,2
133,20,0
134,21,18
135,27,2
136,30,17
137,17,2
138,22,0
139,24,17
140,32,19
141,34,19
142,33,15
143,25,9
144,36,2
145,35,25
146,26,18
147,23,7
148,22,0
149,19,19
150,23,6
151,33,0
152,35,25
153,30,19
154,35,2
155,27,41
156,17,0
157,20,16
158,18,6
159,27,0
160,30,30
161,25,16
162,19,8
163,22,2
164,23,0
165,29,26
166,19,3
167,27,14
168,24,1
169,20,11
170,33,23
171,16,4
172,21,6
173,19,0
174,23,15
175,11,2
176,19,2
177,19,0
178,31,19
179,30,11
180,22,6
181,26,0
182,30,21
183,37,20
184,21,3
185,30,7
186,35,24
187,19,6
188,30,0
189,22,20
190,26,2
191,28,24
192,17,0
193,26,0
194,20,18
195,30,8
196,24,0
197,17,20
198,35,21
199,20,20
200,17,6
201,21,9
202,26,13
203,17,9
204,38,21
205,21,20
206,10,2
207,16,2
208,21,0
209,21,0
210,26,27
211,35,1
212,35,22
213,23,0
214,32,20
215,20,0
216,32,18
217,24,9
218,12,0
219,37,17
220,24,11
221,34,0
222,32,19
223,21,0
224,25,20
225,37,7
226,24,20
227,23,7
228,15,0
229,28,0
230,19,20
231,25,6
232,23,0
233,26,23
234,23,3
235,28,20
236,45,26
237,32,11
238,23,17
239,22,1
240,24,0
241,23,18
242,20,0
243,27,27
244,27,11
245,25,3
246,14,9
247,29,26
248,22,1
249,19,0
250,24,23
251,31,3
252,21,20
253,24,6
254,17,0
255,31,24
256,21,1
257,26,8
258,25,0
259,24,20
260,20,0
261,23,0
262,28,17
263,24,0
264,16,13
265,13,0
266,26,0
267,21,17
268,19,0
269,21,0
270,24,19
271,12,2
272,24,6
273,27,18
274,36,7
275,20,20
276,19,8
277,17,0
278,20,0
279,25,24
280,31,0
281,15,20
282,24,2
283,22,0
284,18,17
285,9,1
286,26,3
287,14,0
288,16,0
289,25,17
290,14,0
291,23,17
292,28,2
293,18,0
294,26,17
295,26,19
296,14,7
297,20,1
298,15,0
299,20,24
300,26,13
301,16,5
302,21,10
303,17,6
304,21,12
305,20,3
306,20,0
307,25,25
308,28,18
309,35,30
310,19,10
311,20,11
312,33,22
313,22,14
314,19,14
315,32,25
316,18,8
317,17,23
318,29,19
319,21,6
320,27,14
321,24,11
322,38,21
323,14,4
324,35,18
325,25,1
326,20,0
327,33,15
328,21,18
329,25,0
330,25,1
331,22,20
332,20,0
333,24,18
334,29,8
335,24,18
336,34,6
337,22,0
338,27,23
339,24,0
340,26,23
341,15,3
342,23,0
343,33,19
344,21,0
345,22,15
346,16,17
347,30,18
348,22,1
349,22,0
350,31,17
351,28,0
352,35,29
353,29,21
354,29,6
355,30,22
356,18,6
357,15,2
358,17,10
359,24,8
360,12,0
361,39,22
362,35,6
363,16,0
364,20,21
365,30,1
366,27,24
367,15,7
368,29,0
369,22,17
370,28,0
371,36,17
372,35,17
373,31,31
374,20,0
375,17,16
376,24,4
377,27,0
378,15,0
379,19,24
380,9,2
381,21,11
382,23,4
383,26,0
384,23,17
385,18,8
386,33,1
387,20,19
388,23,6
389,24,8
390,21,0
391,22,0
392,26,17
393,12,0
394,42,23
395,32,0
396,26,18
397,16,0
398,22,16
399,28,3
400,24,26
401,18,5
402,33,0
403,19,21
404,19,4
405,43,25
406,23,1
407,46,27
408,25,10
409,19,0
410,31,15
411,33,17
412,17,0
413,22,0
414,25,18
415,33,17
416,31,0
417,15,0
418,44,34
419,17,0
420,24,7
421,26,21
422,31,6
423,21,12
424,28,0
425,19,0
426,23,17
427,17,6
428,17,6
429,29,15
430,24,11
431,22,10
432,39,22
433,32,24
434,12,5
435,14,6
436,18,8
437,21,9
438,28,21
439,23,15
440,34,21
441,19,7
442,25,15
443,30,20
444,30,16
445,24,28
446,28,2
447,28,0
448,31,20
449,20,0
450,29,18
451,17,0
452,19,17
453,27,7
454,31,3
455,17,0
456,33,17
457,35,0
458,16,0
459,7,16
460,15,1
461,13,0
462,33,6
463,24,0
464,24,19
465,41,7
466,17,0
467,18,20
468,23,4
469,39,15
470,21,0
