TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,10,3
1,1,6
2,2,2
3,1,4
4,39,49
5,1,1
6,1,4
7,3,5
8,1,4
9,1,4
10,1,2
11,2,4
12,1,6
13,50,12
14,10,11
15,1,2
16,2,5
17,4,5
18,2,4
19,8,7
20,6,7
21,2,5
22,1,3
23,21,12
24,1,3
25,19,8
26,8,177
27,4,4
28,28,11
29,26,24
30,42,17
31,2,4
32,2,3
33,9,6
34,4,9
35,8,19
36,1,4
37,1,2
38,6,30
39,1,1
40,41,689
41,5,22
42,1,2
43,1,4
44,7,7
45,1,5
46,18,23
47,1,2
48,4,4
49,12,25
50,1,4
51,5,17
52,12,12
53,4,12
54,1,2
55,25,11
56,1,3
57,2,4
58,1,5
59,49,17
60,32,22
61,3,5
62,29,25
63,7,8
64,61,140
65,2,4
66,14,8
67,4,6
68,21,12
69,4,7
70,21,11
71,8,4
72,10,16
73,2,4
74,9,23
75,24,11
76,3,7
77,2,3
78,2,4
79,1,5
80,17,13
81,2,5
82,6,2
83,25,9
84,1,3
85,27,18
86,26,32
87,1,6
88,45,177
89,6,6
90,17,23
91,72,39
92,48,301
93,17,44
94,2,150
95,31,427
96,20,24
97,23,40
98,1,3
99,15,11
100,1,3
