TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,0
1,0,0
2,9,3
3,0,0
4,15,5
5,3,1
6,8,2
7,2,0
8,5,1
9,13,1
10,3,0
11,3,1
12,7,1
13,2,0
14,3,0
15,4,1
16,2,0
17,7,1
18,5,2
19,3,0
20,6,2
21,7,0
22,4,1
23,3,1
24,7,2
25,6,2
26,5,1
27,3,0
28,8,1
29,3,0
30,3,0
31,5,1
32,5,1
33,4,1
34,3,5
35,3,1
36,23,3
37,1,0
38,17,3
39,2,1
40,8,0
41,3,1
42,8,3
43,4,1
44,1,0
45,12,0
46,3,1
47,7,1
48,35,14
49,5,1
50,5,1
51,7,13
52,3,0
53,3,1
54,6,0
55,21,22
56,22,4
57,0,0
58,8,1
59,8,0
60,9,2
61,8,1
62,5,0
63,28,278
64,15,2
65,4,1
66,4,1
67,3,1
68,9,0
69,3,1
70,10,2
71,2,0
72,13,10
73,0,1
74,2,0
75,2,0
76,2,1
77,2,0
78,6,1
79,4,0
80,3,1
81,14,4
