TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,6,0
1,7,0
2,21,0
3,8,0
4,16,0
5,37,16
6,17,0
7,62,94
8,11,0
9,37,15
10,9,0
11,111,438
12,18,0
13,10,0
14,4,0
15,7,0
16,7,0
17,57,47
18,18,0
19,6,0
20,59,47
21,48,47
22,8,0
23,6,0
24,8,0
25,8,0
26,6,0
27,15,0
28,31,31
29,6,0
30,4,0
31,6,0
32,7,0
33,35,0
34,21,15
35,12,0
36,60,63
37,12,0
38,19,0
39,34,31
40,127,172
41,8,0
42,6,0
43,16,0
44,35,16
45,6,0
46,76,125
47,8,0
48,15,0
49,8,0
50,9,0
51,14,0
52,3,0
53,8,0
54,4,0
55,4,0
56,6,0
57,8,0
58,5,15
59,8,0
60,20,0
61,5,0
62,7,0
63,7,0
64,6,0
65,17,0
66,6,0
67,22,16
68,8,0
69,6,0
70,7,0
71,12,0
72,8,0
73,47,16
74,31,31
75,20,0
76,8,0
77,6,0
78,8,0
79,4,0
80,166,344
81,15,16
82,6,0
83,5,0
84,7,0
85,5,0
86,34,21
87,6,0
88,9,0
89,23,11
90,34,15
91,8,0
92,28,32
93,26,1
94,20,14
95,11,0
96,9,0
97,6,0
98,6,0
99,25,17
100,7,0
101,8,0
102,7,0
103,8,0
104,8,0
105,4,0
106,57,155
107,8,0
108,9,0
109,32,16
110,21,0
111,6,0
112,73,172
113,7,0
114,6,0
115,37,16
116,10,0
117,7,0
118,9,0
119,12,0
120,11,15
121,10,0
122,24,0
123,37,16
124,10,0
125,2,0
126,22,0
127,35,16
128,15,0
129,9,0
130,6,0
131,16,0
132,6,0
133,25,15
134,95,141
135,38,15
136,7,0
137,10,0
138,12,0
139,9,0
140,33,16
141,8,0
142,8,0
143,19,0
144,4,0
145,27,16
146,8,0
147,34,15
148,50,47
149,23,0
150,5,0
151,32,16
152,5,0
153,29,15
154,5,0
155,38,16
156,4,0
157,6,0
158,10,16
159,34,0
160,6,0
161,7,0
162,19,0
163,11,15
164,46,32
165,7,0
166,44,15
167,7,0
168,9,0
169,19,16
170,9,0
171,10,0
172,29,15
173,25,32
174,22,0
175,30,15
176,78,94
177,87,63
178,28,30
179,25,6
180,29,0
181,21,10
182,57,32
183,24,0
184,41,15
185,75,63
186,7,0
187,5,0
188,10,0
189,6,16
190,41,31
191,10,0
192,7,0
193,32,0
194,6,16
195,20,0
196,12,0
197,45,31
198,73,109
199,7,0
200,23,0
201,39,32
202,5,0
203,10,0
204,24,0
205,33,15
206,81,172
207,7,0
208,53,63
209,33,15
210,8,0
211,7,0
212,26,0
213,42,16
214,139,859
215,13,0
216,7,0
217,19,0
218,7,0
219,12,0
220,8,16
221,6,0
222,27,0
223,16,0
224,9,0
225,34,31
226,66,141
227,8,15
228,10,0
229,7,0
230,9,0
231,7,0
232,25,0
233,17,0
234,65,47
235,16,16
236,18,0
237,7,0
238,10,0
239,31,15
240,35,0
241,19,16
242,8,0
243,10,0
244,20,16
245,7,0
246,22,0
247,21,0
248,67,78
249,64,78
250,5,0
251,59,78
252,6,0
253,21,0
254,6,0
255,7,0
256,64,47
257,160,219
258,28,0
259,9,0
260,14,0
261,8,0
262,22,15
263,53,282
264,6,0
265,5,0
266,15,0
267,7,0
268,20,0
269,4,0
270,10,0
271,8,15
272,33,0
273,8,0
274,13,16
275,80,62
276,62,47
277,32,16
278,11,0
279,6,0
280,49,15
281,29,16
282,15,0
283,7,0
284,19,0
285,9,0
286,19,16
287,5,0
288,19,0
289,39,15
290,31,16
291,6,0
292,18,0
293,87,47
294,17,0
295,22,0
296,45,109
297,6,0
298,21,0
299,6,0
300,25,0
301,33,15
302,25,47
303,9,0
304,25,16
305,8,0
306,10,0
307,7,16
308,24,0
309,10,0
310,20,0
311,51,62
312,8,16
313,7,0
314,5,0
315,42,0
316,56,47
317,23,0
318,8,0
319,8,0
320,19,15
321,8,0
322,14,0
323,83,172
324,89,94
325,8,0
326,45,15
327,90,94
328,59,31
329,3,0
330,6,0
331,89,79
332,7,0
333,8,0
334,6,0
335,42,15
336,7,0
337,4,0
338,6,0
339,21,0
340,5,0
341,19,0
342,7,0
343,30,32
344,6,0
345,7,0
346,7,0
347,52,35
348,8,0
349,18,0
350,40,12
351,51,32
352,10,0
353,7,0
354,17,0
355,12,15
356,6,0
357,41,22
358,13,0
359,13,0
360,8,10
361,36,0
362,6,0
363,34,15
364,5,0
365,4,0
366,50,31
367,19,0
368,7,0
369,14,0
370,17,16
371,11,0
372,5,0
373,6,0
374,8,0
375,5,0
376,54,32
377,42,187
378,6,0
379,7,0
380,24,16
381,16,0
382,20,0
383,5,0
384,7,0
385,45,15
386,29,16
387,26,0
388,8,0
389,23,16
390,12,0
391,17,0
392,8,0
393,69,78
394,26,0
395,6,0
396,7,0
397,8,0
398,28,15
399,40,16
400,37,31
401,16,0
402,4,0
403,94,125
404,29,0
405,46,47
406,15,0
407,34,16
408,7,0
409,12,0
410,21,0
411,25,15
412,22,0
413,38,0
414,9,0
415,12,0
416,6,0
417,7,16
418,8,0
419,21,0
420,52,47
421,20,0
422,11,0
423,35,47
424,13,15
425,14,0
426,4,0
427,16,0
428,7,0
429,95,283
430,2,1
431,9,1
432,46,16
433,6,0
434,37,76
