TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,6,0
1,2,3
2,4,4
3,50,17
4,5,0
5,1,1
6,1,2
7,1,1
8,1,1
9,2,2
10,50,103
11,11,3
12,2,1
13,45,29
14,5,0
15,29,56
16,11,9
17,2,2
18,2,5
19,2,2
20,2,2
21,8,4
22,2,2
23,1,3
24,1,0
25,1,0
26,81,63
27,1,2
28,2,2
29,9,5
30,2,2
31,1,1
32,4,4
33,2,4
34,1,1
35,6,2
36,2,3
37,2,1
38,1,1
39,2,1
40,1,2
41,2,2
42,2,1
43,4,1
44,2,1
45,2,2
46,10,7
47,28,19
48,4,7
49,2,2
50,5,1
51,1,1
52,3,1
53,75,77
54,1,1
55,19,9
56,2,4
57,1,2
58,13,8
59,52,38
60,1,2
61,1,1
62,2,2
63,2,3
64,2,2
65,2,1
66,2,2
67,2,3
68,8,3
69,39,4
70,1,1
71,24,16
72,29,18
73,31,7
74,14,219
75,20,21
76,77,62
77,29,24
78,2,5
79,12,5
80,2,2
81,1,1
82,2,3
83,30,18
84,55,6
85,2,3
86,2,1
87,1,1
88,1,1
89,61,360
90,2,2
91,2,2
92,1,4
93,1,3
94,2,3
95,25,13
96,15,8
97,2,1
98,2,2
99,1,1
100,2,1
