TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,7
1,3,11
2,8,22
3,6,17
4,8,13
5,16,33
6,14,24
7,3,0
8,34,62
9,9,0
10,23,52
11,4,7
12,2,0
13,27,35
14,12,11
15,8,11
16,4,4
17,19,15
18,16,35
19,14,12
20,6,11
21,23,19
22,5,4
23,10,2
24,5,11
25,11,6
26,18,5
27,26,34
28,21,17
29,19,12
30,7,13
31,12,7
32,6,12
33,26,83
34,40,51
35,13,5
36,16,31
37,4,0
38,15,16
39,11,4
40,15,6
41,19,0
42,15,23
43,19,7
44,20,20
45,27,15
46,15,8
47,6,15
48,16,1
49,29,18
50,22,21
51,21,32
52,10,0
53,10,13
54,12,0
55,14,18
56,11,3
57,66,53
58,8,3
59,2,0
60,31,23
61,27,30
62,21,0
63,18,22
64,17,77
65,16,10
66,18,18
67,10,6
68,17,19
69,53,50
70,14,18
71,7,7
72,24,12
73,15,12
74,16,9
75,30,20
76,1,1
77,14,9
78,19,15
79,44,23
80,17,17
81,27,24
82,11,0
83,19,33
84,21,54
85,19,14
86,15,0
87,21,33
88,37,27
89,19,29
90,9,14
91,5,1
92,31,24
93,17,0
94,19,39
95,12,18
96,24,47
97,24,8
98,4,0
99,15,5
100,23,9
101,10,7
102,19,4
103,15,0
104,39,27
105,27,17
106,17,8
107,8,0
108,9,7
109,19,3
110,18,22
111,25,11
112,23,15
113,69,40
114,17,11
115,25,20
116,13,0
117,12,8
118,30,27
119,16,2
120,42,27
121,10,7
122,25,12
123,17,6
124,12,3
125,19,17
126,39,29
127,10,2
128,19,8
129,63,49
130,17,0
131,23,0
132,20,17
133,21,12
134,21,0
135,8,10
136,4,0
137,19,5
138,10,14
139,20,0
140,18,20
141,10,6
142,34,15
143,24,23
144,15,4
145,21,20
146,7,10
147,20,6
148,17,12
149,29,64
150,29,13
151,54,45
152,15,6
153,18,4
154,17,5
155,10,1
156,25,0
157,30,24
158,8,4
159,15,0
160,16,0
161,6,0
162,20,19
163,12,7
164,10,2
165,10,4
166,9,4
167,16,8
168,12,7
169,17,0
170,19,18
171,16,5
172,13,3
173,20,5
174,14,5
175,13,6
176,25,11
177,13,1
178,54,31
179,15,12
180,23,7
181,12,5
182,25,14
183,65,54
184,19,7
185,47,39
186,12,9
187,10,7
188,20,0
189,57,58
190,23,2
191,7,0
192,21,17
193,26,29
194,77,97
195,8,7
196,32,17
197,23,2
198,23,17
199,16,15
200,27,68
201,11,6
202,22,8
203,19,10
204,15,7
205,13,5
206,18,2
207,15,16
208,26,9
209,15,0
210,19,20
211,27,15
212,23,2
213,17,0
214,22,15
215,14,15
216,20,3
217,4,7
218,17,6
219,13,2
220,74,54
221,15,6
222,13,1
223,6,0
224,35,26
225,29,14
226,67,41
227,8,2
228,17,2
229,17,7
230,13,2
231,5,2
232,31,14
233,23,28
234,27,9
235,16,1
236,12,6
237,14,20
238,103,89
239,13,0
240,45,36
241,41,18
242,25,7
243,13,3
244,19,19
245,19,9
246,21,22
247,16,2
248,2,0
249,19,6
250,12,7
251,13,3
252,25,29
253,22,0
254,15,0
255,25,17
256,34,2
257,45,25
258,17,12
259,22,5
260,16,6
261,15,8
262,13,7
263,48,27
264,7,3
265,37,5
266,19,17
267,23,8
268,28,27
269,45,40
270,28,8
271,25,19
272,15,7
273,13,1
274,12,0
275,38,44
276,13,5
277,12,2
278,34,22
279,11,4
280,18,6
281,17,0
282,19,11
283,13,3
284,5,1
285,26,1
286,25,41
287,38,8
288,18,0
289,12,0
290,13,17
291,27,9
292,24,11
293,63,16
294,26,8
295,15,0
296,25,0
297,19,18
298,43,19
299,23,6
300,9,1
301,14,2
302,2,0
303,15,9
304,20,8
305,21,6
306,15,6
307,19,3
308,21,0
309,16,17
310,28,12
311,26,5
312,15,6
313,18,1
314,24,5
315,24,18
316,26,0
317,14,9
318,86,73
319,29,20
320,13,3
321,29,11
322,18,12
323,16,11
324,22,1
325,13,0
326,17,15
327,30,12
328,21,3
329,14,17
330,27,13
331,16,0
332,62,47
333,24,11
334,27,1
335,11,0
336,17,10
337,18,8
338,34,33
339,8,5
340,17,5
341,19,9
342,61,44
343,22,9
344,17,8
345,19,11
346,33,22
347,35,22
348,12,0
349,19,18
350,28,11
351,21,17
352,16,3
353,19,19
354,4,1
355,18,8
356,19,6
357,39,19
358,12,5
359,19,7
360,7,2
361,23,7
362,59,38
363,15,3
364,32,17
365,14,2
366,28,14
367,17,3
368,17,15
369,30,11
370,16,2
371,17,10
372,37,6
373,17,19
374,29,10
375,17,5
376,32,13
377,22,5
378,17,0
379,20,14
380,30,29
381,24,9
382,26,9
383,20,4
384,27,26
385,51,11
386,25,15
387,19,2
388,17,0
389,30,0
390,31,24
391,18,9
392,38,12
393,40,16
394,42,34
395,16,9
396,40,35
397,24,18
398,33,14
399,20,7
400,12,2
401,25,1
402,21,13
403,15,9
404,15,0
405,20,19
406,31,2
407,45,36
408,19,4
409,20,2
410,13,0
411,22,8
412,16,3
413,27,6
414,25,8
415,19,3
416,13,12
417,98,77
418,18,7
419,63,22
420,32,15
421,20,8
422,43,5
423,13,12
424,20,2
425,14,0
426,9,0
427,30,31
428,17,0
429,32,30
430,39,23
431,23,20
432,31,7
433,42,1
434,12,18
435,28,1
436,15,8
437,36,15
438,14,0
439,23,18
440,9,4
441,35,13
442,25,0
443,22,21
444,19,4
445,31,16
446,19,0
447,21,16
448,29,51
449,37,37
450,8,3
451,57,15
452,39,20
453,23,2
454,43,21
455,18,8
456,14,5
457,16,2
458,34,11
459,24,5
460,27,10
461,25,6
462,27,8
463,21,3
464,19,0
465,23,0
466,21,20
467,23,20
468,18,6
469,49,15
470,63,61
471,8,2
472,18,6
473,14,1
474,33,13
475,49,20
476,19,0
477,19,7
478,21,0
479,21,18
480,15,1
481,17,5
482,13,0
483,13,0
484,19,22
485,21,3
486,16,0
487,32,52
488,19,2
489,24,15
490,25,2
491,69,40
492,17,7
493,27,1
494,18,0
495,26,19
496,25,8
497,25,16
498,17,8
499,36,29
500,19,24
501,14,2
502,36,18
503,35,0
504,24,17
505,11,9
506,15,4
507,21,0
508,16,10
509,57,17
510,14,11
511,13,8
512,24,25
513,36,28
514,25,6
515,48,29
516,22,22
517,17,8
518,47,16
519,17,13
520,23,4
521,11,17
522,37,14
523,16,0
524,33,12
525,39,18
526,145,143
527,60,89
528,36,12
529,48,13
530,27,15
531,19,4
532,22,2
533,36,9
534,15,12
535,29,2
536,32,0
537,33,32
538,18,1
539,32,10
540,20,12
541,21,2
542,13,13
543,4,0
544,22,6
545,13,1
546,15,3
547,21,0
548,10,0
549,10,20
550,15,3
551,30,239
552,14,0
553,52,29
554,17,1
555,13,0
556,23,7
557,21,0
558,12,2
559,19,9
560,41,8
561,29,25
562,14,0
563,10,17
564,30,12
565,21,5
566,35,4
567,19,16
568,25,6
569,23,9
570,15,2
571,29,21
572,20,10
573,24,4
574,31,28
575,19,4
576,26,7
577,15,0
578,35,16
579,101,109
580,31,10
581,53,22
582,16,9
583,25,7
584,18,5
585,21,20
586,49,24
587,23,17
588,19,9
589,92,70
590,2,0
591,63,26
592,30,12
593,44,8
594,17,15
595,17,4
596,61,18
597,45,48
598,36,16
599,19,0
600,45,45
601,25,5
602,22,19
603,31,16
604,65,26
605,44,13
606,21,26
607,12,5
608,35,10
609,45,20
610,19,3
611,48,25
612,16,2
613,31,21
614,23,12
615,44,21
616,14,5
617,21,8
618,49,12
619,37,25
620,21,0
621,17,0
622,28,21
623,55,20
624,20,17
625,18,5
626,26,9
627,68,41
628,18,0
629,24,17
630,18,8
631,60,40
632,19,9
633,33,4
634,19,19
635,30,8
636,7,7
637,29,12
638,38,3
639,65,69
640,31,10
641,47,18
642,51,31
643,34,13
644,37,16
645,57,43
646,8,1
647,35,17
648,28,13
649,24,8
650,42,24
651,43,18
652,22,0
653,20,17
654,43,16
655,39,22
656,37,12
657,10,0
658,24,11
659,64,25
660,15,18
661,16,2
662,16,6
663,26,12
664,49,21
665,164,222
666,43,20
667,12,2
668,23,7
669,27,1
670,10,0
671,39,22
672,26,19
673,32,4
674,25,8
675,20,23
676,18,6
677,33,16
678,26,4
679,18,5
680,9,3
681,15,1
682,87,127
683,15,7
684,35,1
685,51,52
686,43,39
687,29,19
688,26,10
689,40,1
690,32,26
691,27,3
692,19,11
693,58,30
694,19,9
695,76,44
696,65,45
697,31,10
698,17,7
699,71,40
700,41,79
701,32,11
702,15,0
703,15,0
704,15,45
705,46,20
706,23,9
707,11,0
708,16,6
709,22,7
710,25,7
711,41,35
712,31,9
713,23,8
714,19,40
715,47,12
716,53,39
717,6,3
718,21,7
719,41,19
720,55,40
721,17,9
722,67,47
723,35,3
724,20,15
725,40,17
726,26,8
727,11,8
728,75,51
