TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,4,0
2,9,0
3,3,0
4,5,0
5,3,0
6,6,0
7,2,0
8,4,0
9,17,32
10,0,0
11,3,0
12,3,0
13,2,0
14,0,0
15,21,31
16,2,0
17,10,0
18,0,0
19,4,0
20,3,0
21,1,0
22,6,0
23,1,0
24,0,0
25,5,0
26,4,0
27,10,16
28,20,0
29,0,0
30,5,0
31,6,0
32,1,0
33,0,0
34,7,0
35,3,0
36,2,0
37,12,0
38,2,0
39,2,0
40,46,31
41,4,0
42,3,0
43,5,15
44,3,0
45,1,0
46,3,0
47,5,0
48,15,0
49,43,32
50,5,0
51,4,0
52,0,0
53,8,15
54,21,0
55,23,16
56,8,0
57,3,0
58,3,0
59,4,0
60,0,0
61,7,0
62,6,0
63,2,0
64,5,0
65,4,0
66,3,0
67,11,16
68,3,0
69,0,0
70,8,0
71,2,0
72,19,0
73,2,0
74,16,15
75,2,0
76,15,0
77,9,16
78,0,0
79,1,0
80,7,0
81,8,0
82,3,0
83,5,0
84,8,0
85,3,0
86,7,0
87,2,0
88,3,0
89,0,0
90,9,15
91,11,0
92,0,0
93,0,0
94,4,0
95,9,0
96,20,16
97,4,0
98,25,16
99,15,15
100,4,0
101,0,0
102,1,0
103,5,0
104,3,0
105,9,0
106,7,0
107,10,0
108,24,16
109,6,0
110,10,0
111,7,0
112,16,16
113,10,0
114,3,0
115,38,31
116,1,0
117,11,0
118,8,0
119,4,0
120,5,0
121,5,0
122,8,0
123,6,0
124,0,0
125,11,0
126,5,0
127,8,0
128,0,0
129,22,31
130,5,0
131,3,0
132,0,0
133,1,0
134,6,0
135,10,0
136,29,31
137,3,0
138,0,0
139,0,0
140,5,0
141,8,0
142,13,0
143,6,0
144,8,0
145,11,0
146,9,0
147,11,0
148,25,16
149,15,16
150,13,0
151,4,0
152,2,0
153,10,0
154,5,15
155,5,0
156,30,16
157,5,0
158,2,0
159,5,0
160,11,0
161,5,0
162,0,0
163,0,0
164,10,0
165,4,0
166,4,0
167,18,15
168,0,0
169,4,0
170,16,0
171,6,0
172,6,0
173,24,16
174,6,0
175,10,0
176,6,0
177,3,0
178,0,0
179,4,0
180,27,31
181,2,0
182,4,0
183,8,0
184,8,0
185,4,0
186,0,0
187,12,21
188,32,44
189,5,0
190,4,0
191,8,8
192,4,0
193,15,6
194,51,31
195,3,0
196,0,0
197,10,0
198,6,9
199,4,0
200,6,0
201,8,0
202,21,7
203,9,0
204,10,0
205,12,0
206,5,0
207,23,16
208,3,0
209,0,0
210,0,0
211,8,0
212,11,0
213,5,0
214,14,16
215,15,0
216,3,0
217,4,0
218,2,15
219,2,0
220,0,0
221,11,0
222,0,0
223,3,0
224,6,0
225,4,0
226,11,0
227,0,0
228,13,0
229,2,0
230,0,0
231,13,0
232,3,0
233,6,0
234,7,0
235,4,0
236,9,16
237,2,0
238,12,0
239,4,0
240,12,0
241,11,0
242,3,0
243,4,0
244,1,0
245,9,15
246,2,0
247,18,16
248,2,0
249,7,0
250,11,0
251,18,0
252,8,0
253,8,16
254,12,0
255,6,0
256,11,0
257,16,0
258,1,0
259,22,0
260,1,0
261,4,0
262,2,15
263,2,0
264,31,0
265,4,0
266,7,0
267,8,0
268,25,16
269,6,0
270,6,0
271,23,16
272,8,0
273,2,0
274,6,0
275,4,0
276,4,0
277,4,0
278,4,0
279,1,0
280,23,15
281,2,0
282,3,0
283,0,0
284,4,0
285,6,0
286,11,0
287,9,0
288,5,0
289,4,0
290,0,0
291,5,0
292,5,0
293,0,0
294,10,0
295,10,0
296,12,16
297,1,0
298,3,0
299,13,0
300,3,0
301,18,0
302,87,78
303,3,0
304,9,0
305,4,0
306,13,0
307,2,0
308,15,0
309,17,16
310,10,0
311,4,0
312,4,0
313,12,0
314,2,0
315,0,0
316,10,0
317,0,0
318,0,0
319,6,15
320,0,0
321,4,0
322,2,0
323,14,0
324,16,0
325,3,0
326,2,0
327,2,0
328,18,16
329,6,0
330,0,0
331,8,0
332,7,0
333,2,0
334,3,0
335,9,0
336,12,0
337,4,0
338,2,0
339,6,15
340,0,0
341,18,16
342,6,0
343,4,0
344,7,0
345,10,0
346,2,0
347,2,0
348,6,0
349,0,0
350,9,0
351,2,0
352,6,0
353,4,0
354,6,0
355,4,0
356,7,0
357,23,16
358,6,0
359,6,0
360,0,0
361,6,0
362,7,0
363,8,0
364,4,0
365,10,0
366,6,0
367,0,0
368,6,0
369,33,15
370,18,0
371,4,0
372,5,16
373,7,0
374,7,0
375,11,0
376,2,0
377,5,0
378,30,31
379,4,0
380,0,0
381,4,0
382,3,0
383,12,0
384,6,0
385,12,0
386,0,0
387,2,0
388,8,0
389,0,0
390,8,16
391,2,0
392,4,0
393,4,0
394,4,0
395,2,0
396,4,0
397,0,0
398,16,0
399,2,0
400,4,0
401,9,15
402,27,16
403,14,0
404,0,0
405,16,16
406,13,0
407,10,0
408,39,31
409,2,0
410,16,0
411,6,0
412,8,16
413,0,0
414,8,0
415,11,0
416,13,0
417,0,15
418,17,0
419,4,0
420,2,0
421,26,47
422,2,0
423,0,0
424,28,16
425,2,0
426,5,0
427,2,0
428,4,0
429,0,0
430,10,0
431,0,0
432,3,0
433,23,15
434,7,0
435,3,0
436,0,0
437,4,0
438,2,0
439,2,0
440,0,0
441,20,16
442,5,0
443,4,0
444,26,16
445,6,0
446,3,0
447,0,0
448,4,0
449,2,0
450,8,0
451,0,0
452,4,0
453,4,0
454,32,15
455,3,0
456,5,16
457,9,0
458,0,0
459,0,0
460,11,0
461,0,0
462,2,0
463,0,0
464,5,0
465,4,0
466,0,0
467,3,0
468,0,0
469,23,15
470,12,0
471,6,0
472,2,0
473,8,16
474,18,0
475,14,16
476,24,0
477,9,0
478,8,0
479,9,0
480,8,0
481,3,0
482,13,15
483,6,0
484,14,0
485,2,0
486,3,0
487,11,0
488,4,0
489,5,0
490,2,0
491,24,16
492,10,0
493,4,0
494,54,62
495,8,0
496,6,0
497,2,0
498,19,0
499,8,0
