TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,37,158
1,18,1
2,24,37
3,29,18
4,31,21
5,19,7
6,40,39
7,30,29
8,22,10
9,35,20
10,24,1
11,35,17
12,35,30
13,24,10
14,19,3
15,28,0
16,23,25
17,21,0
18,21,26
19,14,1
20,22,24
21,35,23
22,25,18
23,12,0
24,23,36
25,20,0
26,28,14
27,37,20
28,22,21
29,26,0
30,33,24
31,20,0
32,38,39
33,41,32
34,30,22
35,21,7
36,30,22
37,31,21
38,16,8
39,25,13
40,25,18
41,31,19
42,25,9
43,24,14
44,33,14
45,20,0
46,21,18
47,30,12
48,36,29
49,27,1
50,26,19
51,33,22
52,18,0
53,16,20
54,25,2
55,28,25
56,26,2
57,20,16
58,20,8
59,21,1
60,16,12
61,23,8
62,12,2
63,25,20
64,28,11
65,21,20
66,31,20
67,27,11
68,22,10
69,31,11
70,25,0
71,23,18
72,18,3
73,49,40
74,32,3
75,16,21
76,34,24
77,23,9
78,21,8
79,28,17
80,16,2
81,28,20
82,17,5
83,24,2
84,32,35
85,10,4
86,33,9
87,33,8
88,41,35
89,29,0
90,27,15
91,28,27
92,24,14
93,23,8
94,33,16
95,27,10
96,42,16
97,33,25
98,23,0
99,37,24
100,19,8
101,21,4
102,26,0
103,31,19
104,25,7
105,25,16
106,14,1
107,17,6
108,20,0
109,25,27
110,33,11
111,31,14
112,25,0
113,21,0
114,24,22
115,37,6
116,22,20
117,34,23
118,14,6
119,23,9
120,30,9
121,22,17
122,27,17
123,36,12
124,16,15
125,38,23
126,36,20
127,14,18
128,17,4
129,26,0
130,34,25
131,18,0
132,29,0
133,26,20
134,27,4
135,24,0
136,27,20
137,14,5
138,28,2
139,20,0
140,31,24
141,40,2
142,32,18
143,31,0
144,35,20
145,41,18
146,32,7
147,29,9
148,28,0
149,18,19
150,22,7
151,30,0
152,34,25
153,36,21
154,32,27
155,33,0
156,23,18
157,26,2
158,24,0
159,33,19
160,36,14
161,31,16
162,25,0
163,28,16
164,29,8
165,35,0
166,18,19
167,26,2
168,30,19
169,17,10
170,39,8
171,14,0
172,20,20
173,25,5
174,29,0
175,10,0
176,16,19
177,25,7
178,30,0
179,36,30
180,21,19
181,25,1
182,36,19
183,43,20
184,27,12
185,36,18
186,41,12
187,17,0
188,29,10
189,28,0
190,32,20
191,24,4
192,16,0
193,32,16
194,19,0
195,36,20
196,30,6
197,15,0
198,41,28
199,26,6
200,23,7
201,20,0
202,32,17
203,16,0
204,44,16
205,20,0
206,9,0
207,22,13
208,27,5
209,27,0
210,32,18
211,34,0
212,34,17
213,22,22
214,38,22
215,26,4
216,31,25
217,30,14
218,16,0
219,43,43
220,30,14
221,40,15
222,29,19
223,20,7
224,24,1
225,43,11
226,23,17
227,29,0
228,21,0
229,27,27
230,25,10
231,24,12
232,29,17
233,32,7
234,29,15
235,34,5
236,44,31
237,38,9
238,20,3
239,28,15
240,30,10
241,20,0
242,26,0
243,23,17
244,33,5
245,24,0
246,20,18
247,26,11
248,28,12
249,25,8
250,30,9
251,37,8
252,27,0
253,30,24
254,23,3
255,37,15
256,27,5
257,32,11
258,31,1
259,30,0
260,17,20
261,20,2
262,27,7
263,21,13
264,22,6
265,19,0
266,23,8
267,27,5
268,18,0
269,27,9
270,30,0
271,18,0
272,23,19
273,23,10
274,42,22
275,19,6
276,25,9
277,23,7
278,19,0
279,31,20
280,28,6
281,21,0
282,30,23
283,28,6
284,15,6
285,13,4
286,32,1
287,20,14
288,22,0
289,24,0
290,20,18
291,29,2
292,27,0
293,24,13
294,25,0
295,22,0
296,20,17
297,18,0
298,13,0
299,26,8
300,25,0
301,22,17
302,27,1
303,23,0
304,27,0
305,26,16
306,26,0
307,31,0
308,27,25
309,41,1
310,25,17
311,26,7
312,39,15
313,28,0
314,25,0
315,38,24
316,24,0
317,23,19
318,35,6
319,18,20
320,33,5
321,21,0
322,37,19
323,20,17
324,34,16
325,22,0
326,26,17
327,32,0
328,27,17
329,31,0
330,31,0
331,28,24
332,26,2
333,30,0
334,25,18
335,30,8
336,40,16
337,28,0
338,33,20
339,30,5
340,32,18
341,21,6
342,29,0
343,39,36
344,27,13
345,28,5
346,22,0
347,36,18
348,19,17
349,28,0
350,37,34
351,34,9
352,41,20
353,35,27
354,26,0
355,36,27
356,24,10
357,19,2
358,23,0
359,30,19
360,11,1
361,38,44
362,34,20
363,13,0
364,26,15
365,29,13
366,33,15
367,21,6
368,35,18
369,19,9
370,34,20
371,42,21
372,41,24
373,37,16
374,26,11
375,23,8
376,30,12
377,33,13
378,21,6
379,25,8
380,15,5
381,17,7
382,22,11
383,23,12
384,20,7
385,16,4
386,32,17
387,26,9
388,29,10
389,21,8
390,27,11
391,28,10
392,32,5
393,18,8
394,48,29
395,31,13
396,25,10
397,22,5
398,28,0
399,34,12
400,30,17
401,24,0
402,39,24
403,25,2
404,25,0
405,42,30
406,29,0
407,52,42
408,31,5
409,25,7
410,30,11
411,32,19
412,23,2
413,28,0
414,31,17
415,39,17
416,30,16
417,21,1
418,50,26
419,23,0
420,30,21
421,22,4
422,37,0
423,27,21
424,34,4
425,18,0
426,29,17
427,16,1
428,23,6
429,35,0
430,30,21
431,28,3
432,38,20
433,38,21
434,18,0
435,20,0
436,24,18
437,27,17
438,34,2
439,29,20
440,40,11
441,25,4
442,31,0
443,36,19
444,36,6
445,30,0
446,34,25
447,27,9
448,37,6
449,17,0
450,35,23
451,16,2
452,18,10
453,33,4
454,37,20
455,16,0
456,39,18
457,34,19
458,13,1
459,11,0
460,21,10
461,19,0
462,32,16
463,30,17
464,30,2
465,47,27
466,23,12
467,24,7
468,29,10
469,45,24
470,27,3
471,37,24
472,22,7
473,32,20
474,35,20
475,24,1
476,32,9
477,32,37
478,28,1
479,36,17
480,33,3
481,27,10
482,35,19
483,29,13
484,9,1
485,29,18
486,36,28
487,26,15
488,23,19
489,25,14
490,13,6
491,42,32
492,21,12
493,30,17
494,31,12
495,38,28
496,24,12
497,31,8
498,23,26
499,29,16
500,30,2
501,26,23
502,24,3
503,26,17
504,26,6
505,31,16
506,31,2
507,10,0
508,30,12
509,20,0
510,41,20
511,30,16
512,32,1
513,22,15
514,35,18
515,27,8
516,14,0
517,23,15
518,24,5
519,24,18
520,45,7
521,37,24
522,41,0
523,19,22
524,21,1
525,13,0
526,29,0
527,19,16
528,34,1
529,40,18
530,42,3
531,42,17
532,15,0
533,39,16
534,22,0
535,24,0
536,43,18
537,27,10
538,33,13
539,19,2
540,33,0
541,38,24
542,37,1
543,34,20
544,20,4
545,35,2
546,26,0
547,43,35
548,28,17
549,34,1
550,25,0
551,28,17
552,34,0
553,25,17
554,25,0
555,33,16
556,40,5
557,24,10
558,22,5
559,22,0
560,26,12
561,45,0
562,29,21
563,11,4
564,31,0
565,26,13
566,37,9
567,41,0
568,28,25
569,24,2
570,28,0
571,41,26
572,15,0
573,23,0
574,26,19
575,29,1
576,28,0
577,22,19
578,37,1
579,40,17
580,27,0
581,24,20
582,28,3
583,41,16
584,26,3
585,35,0
586,19,14
587,28,0
588,16,0
589,37,21
590,29,5
591,25,0
592,21,0
593,36,23
594,37,0
595,21,0
596,32,24
597,22,0
598,22,13
599,20,8
600,29,0
601,26,0
602,37,37
603,34,0
604,42,18
605,23,0
606,38,17
607,36,17
608,29,4
609,36,17
610,16,0
611,31,16
612,25,0
613,35,21
614,18,5
615,10,1
616,34,2
617,31,23
618,21,2
619,25,0
620,25,21
621,25,0
622,21,25
623,15,0
624,36,19
625,20,17
626,19,2
627,28,6
628,34,20
629,28,14
630,14,2
631,23,4
632,26,17
633,25,0
634,7,0
635,40,15
636,21,0
637,32,26
638,29,1
639,30,0
640,28,19
641,34,5
642,18,0
643,22,0
644,35,26
645,23,0
646,20,23
647,26,1
648,18,0
649,12,0
650,34,15
651,22,0
652,33,19
653,22,0
654,36,17
655,48,6
656,23,14
657,33,0
658,21,17
659,22,2
660,40,0
661,24,17
662,30,0
663,37,16
664,44,3
665,31,19
666,31,6
667,24,0
668,37,16
669,15,6
670,36,1
671,33,21
672,45,4
673,18,20
674,36,4
675,35,19
676,28,9
677,29,0
678,35,19
679,24,0
680,38,18
681,39,0
682,24,12
683,35,0
684,31,18
685,39,15
686,30,2
687,31,16
688,42,12
689,24,0
690,40,24
691,6,2
692,32,12
693,21,7
694,22,2
695,31,0
696,28,0
697,15,21
698,22,5
699,19,0
700,15,14
701,38,21
702,22,2
703,42,17
704,29,0
705,30,16
706,16,2
707,33,0
708,12,0
709,36,18
710,23,16
711,44,29
712,42,5
713,19,0
714,34,24
715,43,21
716,35,5
717,38,20
718,22,5
719,29,10
720,42,24
721,32,0
722,29,16
723,34,0
724,30,18
725,37,0
726,38,15
727,21,0
728,22,17
729,25,0
730,29,0
731,34,15
732,21,0
733,24,16
734,31,9
735,41,16
736,28,1
737,27,10
738,33,6
739,29,14
740,22,0
741,32,18
742,31,0
743,31,19
744,23,9
745,19,6
746,45,3
747,21,20
748,22,0
749,39,22
750,40,17
751,18,3
752,35,0
753,35,36
754,35,12
755,36,19
756,34,11
757,33,0
758,39,24
759,42,16
760,33,19
761,31,1
762,36,19
763,30,0
764,32,18
765,34,15
766,28,7
767,20,0
768,37,13
769,34,17
770,41,16
771,35,10
772,34,13
773,36,0
774,29,28
775,24,3
776,16,0
777,29,19
778,27,5
779,27,6
780,38,20
781,30,0
782,44,37
783,25,16
784,37,20
785,24,0
786,40,16
787,18,0
788,21,21
789,28,4
790,24,0
791,21,0
792,19,22
793,35,18
794,24,5
795,19,0
796,20,0
797,25,24
798,38,1
799,30,17
800,31,20
801,23,3
802,37,6
803,38,19
804,31,0
805,34,17
806,39,15
807,42,18
808,30,0
809,27,23
810,23,1
811,48,26
812,28,9
813,25,5
814,39,19
815,22,5
816,28,2
817,27,17
818,33,6
819,19,0
820,34,19
821,21,0
822,27,17
823,39,4
824,36,18
825,47,16
826,33,17
827,24,1
828,15,0
829,39,31
830,39,18
831,35,15
832,20,19
833,39,8
834,15,0
835,26,20
836,34,6
837,20,0
838,17,0
839,37,20
840,43,19
841,51,17
842,32,17
843,38,0
844,32,18
845,34,9
846,40,23
847,33,3
848,28,20
849,28,4
850,30,0
851,29,23
852,28,0
853,29,28
854,30,13
855,41,22
856,29,12
857,43,31
858,26,11
859,28,15
860,29,16
861,24,11
862,29,19
863,28,24
864,36,26
865,30,22
866,31,25
867,17,6
868,27,12
869,27,11
870,24,9
871,36,17
872,29,11
873,24,9
874,31,11
875,32,13
876,34,3
877,24,18
878,29,4
879,46,19
880,37,9
881,35,0
882,41,24
883,19,0
884,31,23
885,26,3
886,31,18
887,49,24
888,10,2
889,35,2
890,35,0
891,35,25
892,24,8
893,29,0
894,21,0
895,29,17
896,39,0
897,21,17
898,48,2
899,35,21
900,21,6
901,22,0
902,35,18
903,38,18
904,41,4
905,31,20
906,26,3
907,15,0
908,29,0
909,42,25
910,36,0
911,24,17
912,40,17
913,27,7
914,29,8
915,34,3
916,36,17
917,32,0
918,36,17
919,26,0
920,38,17
921,32,20
922,29,6
923,31,12
924,27,0
925,46,25
926,38,20
927,37,4
928,47,24
929,41,0
930,38,29
931,32,8
932,34,4
933,29,0
934,43,18
935,41,15
936,38,35
937,48,27
938,20,20
939,20,5
940,26,19
941,42,26
942,31,16
943,37,5
944,31,12
945,34,18
946,22,6
947,18,2
948,33,7
949,44,16
950,38,8
951,36,18
952,24,7
953,31,7
954,18,0
955,28,11
956,40,16
957,44,11
958,31,25
959,15,0
960,30,18
961,30,6
962,37,22
963,24,12
964,43,29
965,37,18
966,43,29
967,34,17
968,17,4
969,32,17
970,34,19
971,12,3
972,33,18
973,21,3
974,41,21
975,20,7
976,37,18
977,45,7
978,36,19
979,20,17
980,18,2
981,40,17
982,36,16
983,36,17
984,25,5
985,27,3
986,31,0
987,35,15
988,22,11
989,38,16
990,31,8
991,26,0
992,6,0
993,16,14
994,37,5
995,38,24
996,23,1
997,22,0
998,20,0
999,16,16
