TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,0,1
2,1,2
3,0,0
4,0,1
5,0,0
6,0,0
7,0,0
8,0,1
9,0,0
10,0,2
11,0,0
12,0,0
13,0,2
14,0,14
15,0,81
16,0,55
17,137,24221
18,0,16
19,0,9
20,0,6
21,0,22
22,0,0
23,0,2
24,0,1
25,0,1
26,0,3
27,0,0
28,0,1
29,0,5
30,0,0
31,0,1
32,0,1
33,0,0
34,0,0
35,1,2
36,0,105
37,0,0
38,1,2
39,0,1
40,0,0
41,2,2
42,0,0
43,0,6
44,0,4
45,0,8
46,0,10
47,0,8
48,0,9
49,0,9
50,0,0
51,0,8
52,0,4
53,0,7
54,0,7
55,0,9
56,0,12
57,0,6
58,0,4
59,10,13
60,0,1
61,0,0
62,0,0
63,0,1
64,35,4
65,0,0
66,1,3
67,5,2
68,0,0
69,0,0
70,1,2
71,0,1
72,0,0
73,429,3857
74,0,1
75,0,6
76,6,2
77,0,0
78,0,1
79,0,3
80,0,4
81,0,0
82,0,0
83,0,1
84,0,2
85,0,0
86,0,0
87,0,0
88,0,1
89,0,0
90,1,3
91,1,2
92,0,0
93,0,1
94,0,0
95,0,0
96,0,2
97,0,0
98,0,1
99,0,1
100,0,1
