TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,0
1,0,0
2,8,2
3,0,0
4,15,9
5,3,2
6,8,2
7,2,0
8,5,1
9,13,3
10,3,0
11,2,0
12,7,2
13,2,0
14,3,1
15,4,0
16,2,1
17,9,1
18,5,3
19,5,1
20,6,5
21,2,0
22,4,1
23,3,3
24,7,2
25,6,2
26,5,1
27,3,0
28,8,1
29,3,0
30,3,0
31,5,2
32,5,1
33,4,1
34,3,0
35,2,0
36,25,4
37,1,1
38,17,3
39,2,0
40,8,1
41,3,1
42,8,4
43,4,1
44,1,1
45,12,1
46,3,1
47,7,2
48,35,17
49,5,1
50,5,1
51,4,1
52,3,1
53,3,1
54,6,1
55,21,35
56,22,6
57,0,1
58,8,1
59,8,0
60,9,2
61,8,1
62,2,0
63,38,36
64,15,4
65,4,1
66,4,1
67,3,0
68,11,1
69,3,1
70,8,2
71,2,1
72,13,10
73,0,1
74,2,0
75,2,1
76,2,0
77,2,0
78,6,1
79,2,0
80,3,1
81,14,2
